Record.type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
R,  4A1513,WREN,4,,I+4,5,9,22,1,1978
R, KP25174,BULLF,5,F,G+4,5,3,22,1,1978
R, KJ20757,DUNNO,6,,H+4,5,7,22,1,1978
R,  4A1579,GOLDC,4,F,H+4,5,6,22,1,1978
R,  4A1590,GOLDC,4,M,H+4,5,6,22,1,1978
N, NX27251,REDWI,5,,H+4,5,5,22,1,1978
R, JS74962,WILTI,4,,I+4,5,9,22,1,1978
R, JX44023,WILTI,4,,I+4,5,10,22,1,1978
N,  4A1676,WREN,5,,G+4,5,2,15,4,1978
R, XB00948,BLABI,6,M,H+4,5,6,15,4,1978
N, KP25613,CHAFF,4,M,I+4,5,9,15,4,1978
N, KP25617,CHAFF,4,F,I+4,5,9,15,4,1978
N, KP25612,DUNNO,4,,F+4,5,1,15,4,1978
R, KP25231,GRETI,5,F,G+4,5,4,15,4,1978
R, KJ20291,REDPO,4,M,I+4,5,10,15,4,1978
N, KP25615,REEBU,4,F,I+4,5,10,15,4,1978
N, KP25616,ROBIN,4,F,I+4,5,9,15,4,1978
N,813340,WREN,4,F,G+4,5,4,16,7,1978
N,813341,WREN,5,F,H+4,5,6,16,7,1978
N,813342,WREN,4,F,H+4,5,5,16,7,1978
N,813343,WREN,3,,G+4,5,4,16,7,1978
N,813348,WREN,5,,H+4,5,5,16,7,1978
N,813354,WREN,3,,H+4,5,6,16,7,1978
N,813356,WREN,3,,G+4,5,3,16,7,1978
N, XC44061,BLABI,3J,F,H+4,5,8,16,7,1978
N, KP25849,BLACA,3J,,G+4,5,4,16,7,1978
N, KP25851,BLACA,3J,,H+4,5,5,16,7,1978
N, KP25860,BLACA,4,F,F+4,5,1,16,7,1978
N, KP25866,BLACA,3J,M,G+4,5,4,16,7,1978
N, KP25873,BLACA,3J,,G+4,5,4,16,7,1978
N, KP25883,BLACA,3J,,H+4,5,5,16,7,1978
N, KP25886,BLACA,3,M,H+4,5,5,16,7,1978
N, KP25894,BLACA,3J,,H+4,5,6,16,7,1978
N, KP25852,BLUTI,3J,,G+4,5,3,16,7,1978
N, KP25853,BLUTI,3J,,G+4,5,3,16,7,1978
N, KP25854,BLUTI,3J,,G+4,5,4,16,7,1978
N, KP25862,BLUTI,3J,,G+4,5,2,16,7,1978
N, KP25863,BLUTI,3J,,G+4,5,4,16,7,1978
N, KP25874,BLUTI,3J,,I+4,5,10,16,7,1978
N, KP25879,BLUTI,3J,,H+4,5,5,16,7,1978
N, KP25882,BLUTI,3J,,H+4,5,5,16,7,1978
N, KP25885,BLUTI,3J,,H+4,5,5,16,7,1978
N, KP25887,BLUTI,3J,,H+4,5,6,16,7,1978
N, KP25889,BLUTI,3J,,H+4,5,6,16,7,1978
N, KP25890,BLUTI,3J,,H+4,5,6,16,7,1978
N, KP25855,BULLF,3J,,G+4,5,4,16,7,1978
N, KP25869,BULLF,3J,,H+4,5,5,16,7,1978
N, KP25877,CHAFF,4,F,H+4,5,5,16,7,1978
R, KP25746,DUNNO,3J,,H+4,5,5,16,7,1978
N, KP25856,DUNNO,3J,,G+4,5,4,16,7,1978
N, KP25858,DUNNO,3J,,H+4,5,5,16,7,1978
N, KP25859,DUNNO,3J,,H+4,5,5,16,7,1978
N, KP25878,DUNNO,3J,,H+4,5,5,16,7,1978
N, KP25888,DUNNO,3J,,H+4,5,6,16,7,1978
R, KP25599,GARWA,4,F,H+4,5,7,16,7,1978
N, KP25857,GARWA,3J,,G+4,5,4,16,7,1978
N, KP25892,GARWA,4,F,H+4,5,7,16,7,1978
N, KP25872,GRETI,3J,,G+4,5,4,16,7,1978
N, KP25880,GRETI,3J,,H+4,5,5,16,7,1978
N, KP25881,GRETI,3J,,H+4,5,5,16,7,1978
N, KP25884,GRETI,3J,,H+4,5,5,16,7,1978
N, KP25891,GRETI,3J,,H+4,5,6,16,7,1978
R,  4A1703,LOTTI,2,,H+4,5,6,16,7,1978
R,  4A1706,LOTTI,3J,,H+4,5,5,16,7,1978
R,  4A1707,LOTTI,3J,,H+4,5,5,16,7,1978
N,813347,LOTTI,3J,,I+4,5,10,16,7,1978
N,813349,LOTTI,3J,,H+4,5,5,16,7,1978
N,813351,LOTTI,3J,,H+4,5,5,16,7,1978
N,813352,LOTTI,3J,,H+4,5,5,16,7,1978
N,813353,LOTTI,3J,,H+4,5,5,16,7,1978
R, KP25685,ROBIN,3J,,G+4,5,3,16,7,1978
N, KP25847,ROBIN,3J,,F+4,5,1,16,7,1978
N, KP25848,ROBIN,4,,G+4,5,3,16,7,1978
N, KP25861,ROBIN,3J,,H+4,5,7,16,7,1978
N, KP25864,ROBIN,3J,,H+4,5,6,16,7,1978
N, KP25868,ROBIN,3J,,G+4,5,2,16,7,1978
R, NX27265,SONTH,5,F,G+4,5,4,16,7,1978
N, KP25865,SPOFL,4,,H+4,5,7,16,7,1978
N, KP25850,TRESP,4,F,H+4,5,8,16,7,1978
N, KP25867,TRESP,4,F,H+4,5,6,16,7,1978
R, KP25821,WILTI,4,,H+4,5,5,16,7,1978
N,813339,WILWA,2,,G+4,5,4,16,7,1978
N,813344,WILWA,2,,H+4,5,6,16,7,1978
N,813345,WILWA,2,,H+4,5,6,16,7,1978
N,813346,WILWA,4,,H+4,5,6,16,7,1978
N,813350,WILWA,2,,H+4,5,5,16,7,1978
N,813366,WREN,3J,,G+4,5,3,16,9,1978
N,813367,WREN,3J,,I+4,5,10,16,9,1978
R, XB00719,BLABI,4,M,I+4,5,9,16,9,1978
N, XC44065,BLABI,3J,,G+4,5,2,16,9,1978
N, XC44066,BLABI,3J,,H+4,5,8,16,9,1978
R, KP25690,BLUTI,3J,,G+4,5,2,16,9,1978
N, KP25933,BLUTI,3J,,F+4,5,1,16,9,1978
N, KP25920,BULLF,3J,M,G+4,5,2,16,9,1978
N, KP25925,BULLF,3J,,H+4,5,5,16,9,1978
N, KP25926,BULLF,3J,F,I+4,5,10,16,9,1978
N, KP25932,BULLF,3J,,I+4,5,10,16,9,1978
R, KR03075,BULLF,3J,M,H+4,5,5,16,9,1978
N, KP25922,DUNNO,3J,,G+4,5,4,16,9,1978
N, KP25924,DUNNO,3J,,I+4,5,10,16,9,1978
N, KP25937,DUNNO,3J,,H+4,5,8,16,9,1978
R, KR03128,DUNNO,3J,,G+4,5,3,16,9,1978
N, KP25938,GRETI,3J,,G+4,5,2,16,9,1978
N, KP25923,ROBIN,3J,,H+4,5,6,16,9,1978
N, KP25928,ROBIN,3,,I+4,5,10,16,9,1978
N,  8A3172,WREN,3,,H+4,5,5,22,10,1978
N, XC44150,BLABI,3,,I+4,5,10,22,10,1978
N, XC44155,BLABI,3,M,F+4,5,1,22,10,1978
R, KR03149,BULLF,3J,M,G+4,5,2,22,10,1978
N, KR03214,BULLF,3J,M,G+4,5,2,22,10,1978
N, KR03213,DUNNO,2,,I+4,5,9,22,10,1978
N,  8A3171,GOLDC,3,M,I+4,5,9,22,10,1978
N,  8A3173,GOLDC,2,M,I+4,5,9,22,10,1978
R,72627,LOTTI,2,,I+4,5,9,22,10,1978
R,979465,LOTTI,2,,I+4,5,9,22,10,1978
N, KR03212,ROBIN,3,,H+4,5,5,22,10,1978
R, EF57071,JAY,6,,H+4,5,17,13,1,1979
R,  4A1650,WREN,4,,H+4,5,16,13,1,1979
N, KR03377,BULLF,6,M,H+4,5,18,13,1,1979
N, KR03375,DUNNO,4,,G+4,5,14,13,1,1979
R,  8A3171,GOLDC,4,M,I+4,5,20,13,1,1979
R, KP25615,REEBU,4,F,G+4,5,13,13,1,1979
R, KP25923,ROBIN,5,,I+4,5,19,13,1,1979
N,  4B8524,WREN,5,,G+4,5,2,29,4,1979
R, XC44042,BLABI,6,M,H+4,5,7,29,4,1979
R, XC44044,BLABI,6,M,G+4,5,3,29,4,1979
N, XC44220,BLABI,5,M,H+4,5,7,29,4,1979
N, KR03485,BLACA,5,M,I+4,5,9,29,4,1979
R, KR03121,BLUTI,5,,H+4,5,5,29,4,1979
N, KR03440,BLUTI,4,,H+4,5,5,29,4,1979
R, KP25341,BULLF,6,F,I+4,5,10,29,4,1979
R, JS11866,CHAFF,6,F,H+4,5,8,29,4,1979
R,  4B8508,LOTTI,4,,I+4,5,9,29,4,1979
R,  4B8602,LOTTI,4,F,I+4,5,9,29,4,1979
N, KR03441,ROBIN,4,,H+4,5,7,29,4,1979
N, KR03439,TRESP,4,,G+4,5,3,29,4,1979
R,72726,WILWA,4,,G+4,5,4,29,4,1979
R,  4B8514,WILWA,4,,F+4,5,1,29,4,1979
N, XC44094,BLABI,5,M,I+4,5,9,2,6,1979
R, XC44213,BLABI,5,M,F+4,5,1,2,6,1979
R, XC44226,BLABI,5,F,G+4,5,4,2,6,1979
N, KR03751,BLACA,5,M,I+4,5,9,2,6,1979
N, KR03298,BULLF,5,M,G+4,5,3,2,6,1979
R, KR03317,DUNNO,4,,G+4,5,2,2,6,1979
N, KR03752,DUNNO,4,,F+4,5,1,2,6,1979
N, KR03299,GARWA,4,F,G+4,5,2,2,6,1979
N, KR03753,GARWA,4,F,H+4,5,6,2,6,1979
N, KR03300,ROBIN,3J,,F+4,5,1,2,6,1979
N, NX27297,SONTH,5,F,H+4,5,5,2,6,1979
N, NX27298,SONTH,5,,H+4,5,5,2,6,1979
R, KR03239,TRESP,4,F,G+4,5,3,2,6,1979
N,  4B8608,WREN,3,,H+4,5,7,14,10,1979
N,  4B8620,WREN,3,,I+4,5,10,14,10,1979
N,  4B8621,WREN,2,,H+4,5,8,14,10,1979
N, XH33634,BLABI,4,M,I+4,5,9,14,10,1979
R, KR03599,BLUTI,3,,G+4,5,3,14,10,1979
R, A213154,BULLF,3,F,G+4,5,3,14,10,1979
N, A213267,BULLF,3,F,G+4,5,3,14,10,1979
N, A213268,BULLF,3,F,G+4,5,3,14,10,1979
N, A213270,BULLF,3,M,G+4,5,2,14,10,1979
N, A213271,BULLF,3,M,H+4,5,7,14,10,1979
N, A213269,DUNNO,3,,H+4,5,8,14,10,1979
R, A213082,ROBIN,3,,G+4,5,3,14,10,1979
R, KJ20139,ROBIN,4,,G+4,5,3,14,10,1979
R, KR03794,ROBIN,3,,H+4,5,8,14,10,1979
R, A213077,WILTI,2,,I+4,5,9,14,10,1979
R, KR03803,WILTI,2,,G+4,5,3,14,10,1979
R, KR03804,WILTI,2,,G+4,5,4,14,10,1979
R,  8A3010,WREN,3,,H+4,5,5,18,11,1979
N, XC44465,BLABI,2,F,H+4,5,8,18,11,1979
N, XC44466,BLABI,4,F,H+4,5,6,18,11,1979
N, XC44467,BLABI,3,M,I+4,5,9,18,11,1979
N, A213291,DUNNO,2,,G+4,5,4,18,11,1979
N, A213296,DUNNO,3,,G+4,5,4,18,11,1979
N, A213299,DUNNO,3,,H+4,5,5,18,11,1979
R, KR03736,GRETI,3,M,I+4,5,9,18,11,1979
N, A213292,REEBU,3,F,H+4,5,6,18,11,1979
N, A213293,REEBU,2,,H+4,5,6,18,11,1979
N, A213294,TRESP,2,,G+4,5,2,18,11,1979
N, A213295,TRESP,2,,G+4,5,2,18,11,1979
N, A213297,TRESP,2,,G+4,5,4,18,11,1979
N, A213298,TRESP,2,,H+4,5,8,18,11,1979
R, XC44497,BLABI,6,F,G+4,5,2,13,1,1980
N, XH33641,BLABI,5,F,H+4,5,5,13,1,1980
N, XH33643,BLABI,6,M,I+4,5,10,13,1,1980
R, A213248,COATI,5,,F+4,5,1,13,1,1980
R, A213278,COATI,4,,F+4,5,1,13,1,1980
R, A213141,DUNNO,4,,G+4,5,3,13,1,1980
R, A213299,DUNNO,5,,G+4,5,4,13,1,1980
R, A213300,GRETI,5,F,F+4,5,1,13,1,1980
R, NH49509,GRETI,5,M,F+4,5,1,13,1,1980
R, NH49564,GRETI,5,,G+4,5,2,13,1,1980
R,  4A1527,LOTTI,4,,F+4,5,1,13,1,1980
N,  4B8711,LOTTI,4,,F+4,5,1,13,1,1980
R, A213175,REDPO,6,F,H+4,5,8,13,1,1980
N, A213389,REDPO,6,F,H+4,5,8,13,1,1980
R,  4B8551,TREEC,4,,F+4,5,1,13,1,1980
R, KP25301,WILTI,4,,F+4,5,1,13,1,1980
R, KR03804,WILTI,4,,F+4,5,1,13,1,1980
N, XH33650,BLABI,5,F,H+4,5,7,7,4,1980
C, A436050,BLUTI,5,,F+4,5,1,7,4,1980
R, KR03607,BLUTI,5,,F+4,5,1,7,4,1980
R, A213314,DUNNO,5,,G+4,5,2,7,4,1980
R, KP25958,DUNNO,4,,I+4,5,9,7,4,1980
R, KR03006,DUNNO,4,,I+4,5,9,7,4,1980
N, NX27360,SONTH,5,F,H+4,5,5,7,4,1980
N,  4B8739,WREN,3J,,G+4,5,2,20,7,1980
R, A213440,BLACA,5,M,H+4,5,7,20,7,1980
N, A319219,BLACA,3J,,H+4,5,8,20,7,1980
N, A319229,BLACA,3J,,G+4,5,4,20,7,1980
N, A319218,BLUTI,3J,,H+4,5,8,20,7,1980
R, A319302,BLUTI,3J,,G+4,5,4,20,7,1980
N, A319230,BULLF,3J,,H+4,5,8,20,7,1980
N, A319231,BULLF,3J,,H+4,5,8,20,7,1980
N, A319232,BULLF,3J,,H+4,5,8,20,7,1980
N, A319216,DUNNO,3J,,I+4,5,10,20,7,1980
R, KR03449,DUNNO,6,F,G+4,5,3,20,7,1980
N, A319228,GRETI,3J,,G+4,5,2,20,7,1980
N, A319210,ROBIN,3J,,F+4,5,1,20,7,1980
N, A319214,ROBIN,3J,,H+4,5,6,20,7,1980
N, A319215,ROBIN,3J,,I+4,5,10,20,7,1980
N, A319217,ROBIN,3J,,I+4,5,10,20,7,1980
N, A319220,ROBIN,3J,,I+4,5,10,20,7,1980
N, A319221,ROBIN,3J,,G+4,5,2,20,7,1980
N, A319222,ROBIN,3,,H+4,5,8,20,7,1980
N, A319223,ROBIN,3J,,F+4,5,1,20,7,1980
N, A319225,ROBIN,3J,,H+4,5,8,20,7,1980
N, A319233,ROBIN,3J,,I+4,5,9,20,7,1980
N,  4B8740,TREEC,3J,,G+4,5,3,20,7,1980
N,  4B8741,TREEC,3J,,G+4,5,2,20,7,1980
N, A319211,WHITE,4,F,G+4,5,3,20,7,1980
N, A319212,WHITE,4,M,G+4,5,3,20,7,1980
N, A319213,WHITE,4,F,G+4,5,3,20,7,1980
N,  4B8838,WREN,3J,,H+4,5,8,21,9,1980
N, A319015,BLACA,3,M,H+4,5,8,21,9,1980
N, A319021,BLUTI,3J,,H+4,5,8,21,9,1980
N, A319011,BULLF,3J,M,G+4,5,4,21,9,1980
N, A319013,DUNNO,3J,,G+4,5,2,21,9,1980
N,  4B8841,GOLDC,3,M,I+4,5,10,21,9,1980
N, A319012,GRETI,3J,F,H+4,5,5,21,9,1980
N, A319014,ROBIN,3,,F+4,5,1,21,9,1980
R, A319379,ROBIN,3J,,F+4,5,1,21,9,1980
N, A319016,TRESP,2,,G+4,5,3,21,9,1980
N, A319017,TRESP,2,,G+4,5,3,21,9,1980
R, XB00943,BLABI,4,F,H+4,5,17,23,11,1980
N, XH33765,BLABI,4,F,G+4,5,14,23,11,1980
N, XH33766,BLABI,4,M,G+4,5,12,23,11,1980
N, XH33768,BLABI,3,F,G+4,5,13,23,11,1980
R, KR03511,BLUTI,4,,H+4,5,17,23,11,1980
N, A319079,BULLF,3,M,H+4,5,15,23,11,1980
R, KJ20270,BULLF,4,F,H+4,5,18,23,11,1980
R, KR03174,BULLF,4,M,I+4,5,19,23,11,1980
N, A319080,DUNNO,3,,G+4,5,13,23,11,1980
N, A319081,DUNNO,3,,G+4,5,12,23,11,1980
N, A319082,DUNNO,3,,F+4,5,11,23,11,1980
N, A319083,DUNNO,3,,H+4,5,15,23,11,1980
N, A319084,DUNNO,3,,H+4,5,17,23,11,1980
R,  8A3036,GOLDC,2,M,F+4,5,11,23,11,1980
R,  8A3041,GOLDC,2,M,H+4,5,15,23,11,1980
N,  8A3053,GOLDC,2,M,G+4,5,14,23,11,1980
R, A213293,REEBU,4,M,H+4,5,17,23,11,1980
N, A319085,ROBIN,3,,F+4,5,11,23,11,1980
R, XH33769,BLABI,5,F,G+4,5,2,7,2,1981
N, A319612,BLUTI,5,,H+4,5,8,7,2,1981
N, A319613,BLUTI,4,,F+4,5,1,7,2,1981
R, A213314,DUNNO,6,,F+4,5,1,7,2,1981
R, A319084,DUNNO,4,,I+4,5,10,7,2,1981
R, A319578,DUNNO,5,,G+4,5,2,7,2,1981
N,  8A3074,GOLDC,4,F,F+4,5,1,7,2,1981
R, NH49575,GRETI,6,M,F+4,5,1,7,2,1981
R, NJ02527,GRETI,5,M,F+4,5,1,7,2,1981
R, A213293,REEBU,4,M,H+4,5,7,7,2,1981
R, XH33765,BLABI,6,F,F+4,5,1,21,4,1981
R, A213700,BLUTI,6,F,G+4,5,2,21,4,1981
R, A213840,BLUTI,5,F,I+4,5,10,21,4,1981
N, A319728,BLUTI,5,M,I+4,5,10,21,4,1981
R, KR03607,BLUTI,6,,G+4,5,2,21,4,1981
R, A213383,CHAFF,6,F,F+4,5,1,21,4,1981
R, A213141,DUNNO,4,,H+4,5,6,21,4,1981
N, A319735,DUNNO,4,M,I+4,5,10,21,4,1981
R, KP25958,DUNNO,6,M,H+4,5,7,21,4,1981
N, A319727,GRETI,5,M,H+4,5,7,21,4,1981
C, A961363,GRETI,5,F,H+4,5,7,21,4,1981
R, A319085,ROBIN,5,M,G+4,5,4,21,4,1981
N, A319726,TRESP,4,,H+4,5,7,21,4,1981
R, A213428,WILTI,4,,I+4,5,9,21,4,1981
R, A213694,WILTI,4,,H+4,5,5,21,4,1981
R,  4B8793,WILWA,4,M,I+4,5,10,21,4,1981
N,  8A3092,WILWA,4,,G+4,5,4,21,4,1981
N,  8A3094,WILWA,4,M,H+4,5,6,21,4,1981
R, EB38964,JAY,4,,F+4,5,1,15,8,1981
R,  5B0077,WREN,3J,,I+4,5,9,15,8,1981
N,  5B0084,WREN,3J,,H+4,5,7,15,8,1981
N,  5B0086,WREN,3J,,F+4,5,1,15,8,1981
N,  5B0087,WREN,3J,,H+4,5,6,15,8,1981
N,  5B0088,WREN,3J,,G+4,5,2,15,8,1981
N,  5B0091,WREN,3J,,F+4,5,1,15,8,1981
N,  5B0092,WREN,3J,,G+4,5,3,15,8,1981
R, XC44213,BLABI,4,M,H+4,5,6,15,8,1981
N, XH33679,BLABI,3J,,G+4,5,4,15,8,1981
N, XH33680,BLABI,3J,,H+4,5,6,15,8,1981
R, B250025,BLACA,3J,F,G+4,5,3,15,8,1981
N, B250171,BLACA,3J,F,G+4,5,3,15,8,1981
N, B250172,BLACA,3J,F,G+4,5,4,15,8,1981
N, B250174,BLACA,4,M,H+4,5,7,15,8,1981
N, B250176,BLACA,3J,M,G+4,5,4,15,8,1981
R, A319116,BLUTI,4,,F+4,5,1,15,8,1981
R, A319794,BLUTI,3J,,F+4,5,1,15,8,1981
R, A319884,BLUTI,3J,,F+4,5,1,15,8,1981
R, A761028,BLUTI,3J,,F+4,5,1,15,8,1981
R, A761048,BLUTI,3J,,F+4,5,1,15,8,1981
R, A761049,BLUTI,3J,,F+4,5,1,15,8,1981
R, A761050,BLUTI,3J,,H+4,5,5,15,8,1981
R, A761081,BLUTI,3J,,F+4,5,1,15,8,1981
R, A761134,BLUTI,3J,,F+4,5,1,15,8,1981
R, A761144,BLUTI,3J,,F+4,5,1,15,8,1981
R, A761159,BLUTI,3J,,G+4,5,3,15,8,1981
R, A761225,BLUTI,3J,,H+4,5,6,15,8,1981
R, A761229,BLUTI,3J,,F+4,5,1,15,8,1981
R, B250069,BLUTI,3J,,G+4,5,2,15,8,1981
R, B250075,BLUTI,3J,,G+4,5,2,15,8,1981
N, B250180,BLUTI,3J,,H+4,5,6,15,8,1981
N, B250181,BLUTI,3J,,H+4,5,6,15,8,1981
N, B250182,BLUTI,3J,,H+4,5,6,15,8,1981
N, B250187,BLUTI,3J,,F+4,5,1,15,8,1981
N, B250188,BLUTI,3J,,F+4,5,1,15,8,1981
N, B250191,BLUTI,3J,,F+4,5,1,15,8,1981
N, B250195,BLUTI,3J,,F+4,5,1,15,8,1981
N, B250199,BLUTI,3J,,G+4,5,4,15,8,1981
N, B250200,BLUTI,3J,,G+4,5,2,15,8,1981
R, A319312,BULLF,6,F,H+4,5,5,15,8,1981
R, A319506,BULLF,5,M,G+4,5,4,15,8,1981
N, B250185,BULLF,3J,,I+4,5,10,15,8,1981
R, KR03458,BULLF,6,F,G+4,5,4,15,8,1981
N, B250178,COATI,3,,H+4,5,6,15,8,1981
N, B250186,COATI,3J,,F+4,5,1,15,8,1981
N, B250189,COATI,3J,,F+4,5,1,15,8,1981
N, B250190,COATI,3J,,F+4,5,1,15,8,1981
N, B250173,DUNNO,3J,,G+4,5,3,15,8,1981
N, B250177,DUNNO,3J,,I+4,5,9,15,8,1981
N, B250179,DUNNO,3J,,G+4,5,4,15,8,1981
N, B250193,DUNNO,3J,,G+4,5,2,15,8,1981
N, B250197,DUNNO,3J,,G+4,5,3,15,8,1981
R, KR03752,DUNNO,4,,F+4,5,1,15,8,1981
R, A319771,GARWA,4,,H+4,5,7,15,8,1981
N, B250183,GARWA,3J,,H+4,5,7,15,8,1981
R, B250024,GRETI,3J,,I+4,5,9,15,8,1981
R, B250072,GRETI,3J,,G+4,5,3,15,8,1981
N, B250184,GRETI,3J,,I+4,5,10,15,8,1981
N, NC87102,NUTHA,3J,,H+4,5,6,15,8,1981
R, A319860,ROBIN,3,,F+4,5,1,15,8,1981
N, B250192,ROBIN,3J,,H+4,5,5,15,8,1981
N, B250194,ROBIN,3J,,F+4,5,1,15,8,1981
N,  5B0085,TREEC,3J,,F+4,5,1,15,8,1981
N,  5B0090,TREEC,3J,,F+4,5,1,15,8,1981
R, B250076,WILTI,3J,,I+4,5,10,15,8,1981
N, B250175,WILTI,3J,,H+4,5,7,15,8,1981
N, B250198,WILTI,3J,,G+4,5,3,15,8,1981
N,  5B0083,WILWA,2,,H+4,5,7,15,8,1981
N,  5B0089,WILWA,2,,F+4,5,1,15,8,1981
N,  5B0093,WILWA,2,,G+4,5,4,15,8,1981
N,  5B0168,WREN,3,,G+4,5,2,18,10,1981
N,  5B0169,WREN,4,,G+4,5,2,18,10,1981
N,  5B0172,WREN,3,,I+4,5,10,18,10,1981
N,  5B0176,WREN,3,,H+4,5,6,18,10,1981
N, XH33694,BLABI,2,F,G+4,5,3,18,10,1981
N, XH33695,BLABI,3,M,H+4,5,7,18,10,1981
R, A761328,BLUTI,3,,F+4,5,1,18,10,1981
N, A761369,BULLF,3,F,F+4,5,1,18,10,1981
N, A761370,BULLF,3,M,H+4,5,7,18,10,1981
N, A761371,BULLF,3,F,F+4,5,1,18,10,1981
R, B250196,BULLF,3,M,G+4,5,4,18,10,1981
N, A761368,CHAFF,3,F,H+4,5,7,18,10,1981
N, A761374,COATI,3,,I+4,5,10,18,10,1981
N, A761373,DUNNO,3,,I+4,5,10,18,10,1981
R,  5B0151,GOLDC,2,M,I+4,5,10,18,10,1981
R,  5B0160,GOLDC,2,M,I+4,5,10,18,10,1981
R,  5B0161,GOLDC,2,F,I+4,5,10,18,10,1981
R,  5B0162,GOLDC,2,M,I+4,5,10,18,10,1981
N,  5B0165,GOLDC,3,F,F+4,5,1,18,10,1981
N,  5B0166,GOLDC,2,M,F+4,5,1,18,10,1981
N,  5B0167,GOLDC,2,M,G+4,5,2,18,10,1981
N,  5B0174,GOLDC,3,M,F+4,5,1,18,10,1981
N,  5B0175,GOLDC,2,F,G+4,5,2,18,10,1981
N,  5B0177,GOLDC,2,F,I+4,5,10,18,10,1981
N,  5B0178,GOLDC,2,F,I+4,5,10,18,10,1981
N,  5B0179,GOLDC,2,M,I+4,5,10,18,10,1981
N,  5B0180,GOLDC,2,F,I+4,5,10,18,10,1981
N,  5B0183,GOLDC,2,F,I+4,5,10,18,10,1981
N, A761372,GOLDF,4,M,G+4,5,2,18,10,1981
N, A761378,GOLDF,3J,F,H+4,5,7,18,10,1981
N, A761379,GOLDF,3J,M,H+4,5,7,18,10,1981
N, NC87103,GREFI,2,,G+4,5,4,18,10,1981
R, A761364,GRETI,3,M,I+4,5,10,18,10,1981
R,  8A3091,LOTTI,2,,I+4,5,10,18,10,1981
R, A319874,ROBIN,3,,H+4,5,7,18,10,1981
N, A761380,ROBIN,3,,I+4,5,9,18,10,1981
R,  5B0159,TREEC,2,,I+4,5,10,18,10,1981
N,  5B0173,TREEC,2,,F+4,5,1,18,10,1981
N,  5B0225,WREN,3,,G+4,5,3,29,11,1981
N, XH33710,BLABI,3,M,G+4,5,2,29,11,1981
R, A761408,BULLF,3,M,H+4,5,5,29,11,1981
R, A761426,BULLF,3,M,I+4,5,9,29,11,1981
N, A761434,DUNNO,3,,H+4,5,7,29,11,1981
N, A761436,DUNNO,3,,F+4,5,1,29,11,1981
N, A761443,DUNNO,3,,H+4,5,6,29,11,1981
R, NJ02652,GRETI,3,M,F+4,5,1,29,11,1981
N, XH33711,GRSWO,2,M,G+4,5,4,29,11,1981
R,  5B0196,LOTTI,2,,G+4,5,2,29,11,1981
R,  5B0200,LOTTI,2,,G+4,5,2,29,11,1981
R,  5B0202,LOTTI,2,,F+4,5,1,29,11,1981
C, B371616,PIEWA,3,M,H+4,5,8,29,11,1981
N, A761433,REEBU,3,F,F+4,5,1,29,11,1981
R, A319214,ROBIN,4,,H+4,5,5,29,11,1981
R, A761375,ROBIN,3,,I+4,5,9,29,11,1981
N, NX76032,SONTH,2,,G+4,5,4,29,11,1981
N,  5B0227,TREEC,2,,G+4,5,2,29,11,1981
R, A319659,BLUTI,6,,G+4,5,2,27,2,1982
N, A761762,BLUTI,5,,H+4,5,6,27,2,1982
R, KR03443,BLUTI,6,,G+4,5,2,27,2,1982
R, A319594,BULLF,6,F,I+4,5,10,27,2,1982
R, A761371,BULLF,5,F,I+4,5,10,27,2,1982
N, A761759,CHAFF,6,M,F+4,5,1,27,2,1982
N, A761760,CHAFF,5,M,G+4,5,2,27,2,1982
R, A761434,DUNNO,5,,H+4,5,5,27,2,1982
R, A761436,DUNNO,5,,H+4,5,5,27,2,1982
N, A761761,DUNNO,5,,H+4,5,5,27,2,1982
R, B250166,DUNNO,5,,H+4,5,6,27,2,1982
R, A761364,GRETI,5,M,H+4,5,8,27,2,1982
R, A319838,ROBIN,5,,H+4,5,5,27,2,1982
R,  5B0227,TREEC,4,,I+4,5,9,27,2,1982
R, A319204,WILTI,4,,H+4,5,8,27,2,1982
R, B250011,WILTI,4,,G+4,5,2,27,2,1982
R, KP25301,WILTI,4,,G+4,5,3,27,2,1982
N,  4B8954,WREN,4,,F+4,5,1,25,4,1982
N, XH33729,BLABI,6,M,H+4,5,7,25,4,1982
R, A761790,BLUTI,5,F,G+4,5,4,25,4,1982
N, A319946,ROBIN,4,M,H+4,5,7,25,4,1982
R, NX76028,SONTH,5,,I+4,5,9,25,4,1982
R,72687,WILWA,4,,I+4,5,9,25,4,1982
N,  4B8953,WILWA,4,,H+4,5,8,25,4,1982
N,  4B8955,WILWA,4,,H+4,5,7,25,4,1982
N,  4B8959,WILWA,4,,G+4,5,4,25,4,1982
N,  4B8860,WREN,3J,,H+4,5,17,20,6,1982
N, XH33809,BLABI,3J,,H+4,5,16,20,6,1982
N, XH33810,BLABI,6,F,H+4,5,15,20,6,1982
N, A761911,BLACA,4,F,H+4,5,18,20,6,1982
N, A761917,BLACA,3J,,G+4,5,13,20,6,1982
R, A761617,BLUTI,3J,,H+4,5,16,20,6,1982
N, A761909,BLUTI,3J,,G+4,5,14,20,6,1982
N, A761910,BLUTI,3J,,G+4,5,14,20,6,1982
N, A761912,BLUTI,3J,,H+4,5,15,20,6,1982
N, A761921,BLUTI,3J,,I+4,5,20,20,6,1982
