Record.type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
N,  4A1629,WREN,5,,D+3,2,5,8,1,1978
R, XB00928,BLABI,5,F,D+3,2,7,8,1,1978
N, XB00942,BLABI,5,M,D+3,2,7,8,1,1978
N, XB00943,BLABI,5,F,D+3,2,6,8,1,1978
R, JX44297,BLUTI,6,,B+3,2,1,8,1,1978
R, JX44719,BLUTI,6,,E+4,2,9,8,1,1978
N, KP25507,BULLF,5,F,C+3,2,3,8,1,1978
N, KP25506,CHAFF,5,M,B+3,2,1,8,1,1978
R, KP25376,COATI,4,,C+3,2,3,8,1,1978
R, KP25383,COATI,4,,C+3,2,2,8,1,1978
R,  4A1615,GOLDC,4,M,B+3,2,1,8,1,1978
R,72719,LOTTI,4,,C+3,2,2,8,1,1978
R,  4A1517,LOTTI,4,,C+3,2,4,8,1,1978
R,  4A1603,LOTTI,4,,C+3,2,2,8,1,1978
R,979406,LOTTI,4,,B+3,2,1,8,1,1978
R, KJ20039,MARTI,4,,D+3,2,6,8,1,1978
N, XB00944,REDWI,6,,D+3,2,5,8,1,1978
N, XB00945,REDWI,6,,C+3,2,4,8,1,1978
N, XB00946,REDWI,6,,D+3,2,6,8,1,1978
R, KP25386,ROBIN,5,,E+4,2,10,8,1,1978
R, KP25398,ROBIN,5,,D+3,2,7,8,1,1978
R,72527,TREEC,4,,B+3,2,1,8,1,1978
R,72611,TREEC,4,,C+3,2,3,8,1,1978
R,72668,WREN,6,,D+3,2,5,16,4,1978
R, KP25524,BLUTI,5,,D+3,2,6,16,4,1978
N, KP25555,BLUTI,6,,D+3,2,6,16,4,1978
N, KP25559,BLUTI,5,,D+3,2,6,16,4,1978
N,  4A1643,CHIFF,4,,D+3,2,5,16,4,1978
R, KJ20825,DUNNO,6,,C+3,2,2,16,4,1978
R, KP25525,DUNNO,5,,E+4,2,9,16,4,1978
N, KP25557,DUNNO,5,,D+3,2,7,16,4,1978
N, KP25560,DUNNO,4,,D+3,2,5,16,4,1978
N, KP25561,DUNNO,6,,D+3,2,5,16,4,1978
N, KP25556,GRETI,4,M,C+3,2,2,16,4,1978
R, KP25614,GRETI,6,M,D+3,2,5,16,4,1978
C, KX31622,GRETI,5,F,C+3,2,4,16,4,1978
R, JN84081,ROBIN,6,,D+3,2,5,16,4,1978
R, KP25090,ROBIN,5,,D+4,2,8,16,4,1978
N, KP25558,ROBIN,4,,C+3,2,3,16,4,1978
R, NX07464,SONTH,5,,B+3,2,1,16,4,1978
N, NX27259,SONTH,4,,D+4,2,8,16,4,1978
R,72690,TREEC,4,,B+3,2,1,16,4,1978
N,  4A1644,TREEC,4,,D+3,2,6,16,4,1978
N, DS75953,JAY,5,M,E+4,2,10,3,6,1978
R, XB00621,BLABI,6,F,D+3,2,7,3,6,1978
N, XB01000,BLABI,5,M,D+3,2,7,3,6,1978
N, XC44101,BLABI,6,F,E+4,2,9,3,6,1978
N, XC44103,BLABI,3J,,D+3,2,6,3,6,1978
R, KP25317,BLACA,4,M,D+3,2,5,3,6,1978
N, KP25702,BLACA,4,F,C+3,2,2,3,6,1978
R, KP25374,BLUTI,5,F,B+3,2,1,3,6,1978
N, KP25710,BLUTI,6,F,D+3,2,7,3,6,1978
R, JX44295,BULLF,6,M,B+3,2,1,3,6,1978
N, KP25707,BULLF,6,M,C+3,2,3,3,6,1978
N, KP25712,BULLF,6,F,E+4,2,9,3,6,1978
R, KJ20893,CHAFF,6,M,B+3,2,1,3,6,1978
R, KJ20927,CHAFF,6,M,E+4,2,10,3,6,1978
R, KP25591,CHAFF,5,F,E+4,2,10,3,6,1978
R, JX44152,DUNNO,4,M,E+4,2,10,3,6,1978
R, JX44220,DUNNO,4,M,C+3,2,4,3,6,1978
R, KJ20445,DUNNO,4,F,D+3,2,5,3,6,1978
R, KP25204,DUNNO,4,M,E+4,2,10,3,6,1978
R, XB00709,GRSWO,4,F,C+3,2,4,3,6,1978
N, XC44102,GRSWO,4,F,B+3,2,1,3,6,1978
N, BR79422,HOUSP,4,F,B+3,2,1,3,6,1978
N, KP25713,LESWH,5,,C+3,2,4,3,6,1978
R, KP25002,ROBIN,4,M,C+3,2,4,3,6,1978
R, KP25399,ROBIN,4,M,E+4,2,9,3,6,1978
R, KP25592,ROBIN,3J,,D+4,2,8,3,6,1978
N, KP25701,ROBIN,3J,,C+3,2,3,3,6,1978
N, KP25716,ROBIN,3J,,B+3,2,1,3,6,1978
N, KP25800,ROBIN,3J,,B+3,2,1,3,6,1978
R, CH19268,SONTH,4,F,C+3,2,3,3,6,1978
N, NX07576,SONTH,5,M,D+3,2,7,3,6,1978
N, NX07577,SONTH,5,F,B+3,2,1,3,6,1978
N, NX07578,SONTH,4,M,D+3,2,5,3,6,1978
N, NX07579,SONTH,5,M,C+3,2,2,3,6,1978
N, NX07580,SONTH,4,M,C+3,2,2,3,6,1978
N, NX07581,SONTH,3J,,E+4,2,10,3,6,1978
N, NX07582,SONTH,5,,C+3,2,2,3,6,1978
N, KP25703,TRESP,4,,B+3,2,1,3,6,1978
R, KP25301,WILTI,4,F,C+3,2,3,3,6,1978
R,  4A1728,WREN,3,,B+3,2,1,14,9,1978
N,  8A3119,WREN,3J,,D+3,2,5,14,9,1978
R, XB00999,BLABI,3,F,C+3,2,3,14,9,1978
R, XC44043,BLABI,2,F,C+3,2,3,14,9,1978
N, XC44127,BLABI,3J,F,C+3,2,2,14,9,1978
N, XC44128,BLABI,3J,M,C+3,2,4,14,9,1978
R, JS11751,BLUTI,4,,C+3,2,2,14,9,1978
R, JX44516,BLUTI,4,,C+3,2,2,14,9,1978
R, KP25691,BLUTI,3J,,D+4,2,8,14,9,1978
R, KR03121,BLUTI,3J,,E+4,2,10,14,9,1978
N, KR03134,BLUTI,3J,,C+3,2,4,14,9,1978
N, KR03126,BULLF,3J,F,E+4,2,10,14,9,1978
N, KR03129,BULLF,3J,M,E+4,2,9,14,9,1978
N, KR03125,COATI,3J,,E+4,2,9,14,9,1978
N, KR03130,COATI,3J,,C+3,2,2,14,9,1978
N, KR03131,COATI,3,,C+3,2,2,14,9,1978
N, KR03133,COATI,2,,E+4,2,10,14,9,1978
N, KR03127,DUNNO,3J,,E+4,2,10,14,9,1978
N, KR03128,DUNNO,3J,,E+4,2,9,14,9,1978
N,  8A3124,GOLDC,2,F,E+4,2,9,14,9,1978
R,  4A1662,LOTTI,2,,E+4,2,10,14,9,1978
R,  4A1708,LOTTI,2,,E+4,2,9,14,9,1978
R,813326,LOTTI,2,,E+4,2,9,14,9,1978
N,  8A3120,LOTTI,2,,E+4,2,10,14,9,1978
N,  8A3121,LOTTI,2,,E+4,2,9,14,9,1978
N,  8A3122,LOTTI,2,,E+4,2,9,14,9,1978
N,  8A3125,LOTTI,2,,E+4,2,9,14,9,1978
R, KR03013,ROBIN,3J,,B+3,2,1,14,9,1978
N, KR03124,ROBIN,3,,E+4,2,10,14,9,1978
N, KR03132,ROBIN,3,,C+3,2,4,14,9,1978
R,813329,TREEC,2,,D+3,2,6,14,9,1978
N,  8A3118,TREEC,3J,,E+4,2,10,14,9,1978
N,  8A3126,TREEC,2,,D+3,2,6,14,9,1978
N,  8A3127,TREEC,2,,D+3,2,5,14,9,1978
R, KR03072,WILTI,2,,B+3,2,1,14,9,1978
R, KR03076,WILTI,2,,D+3,2,6,14,9,1978
N, FS55215,WOODP,4,,C+3,2,3,14,9,1978
N, FS55216,WOODP,4,,D+4,2,8,14,9,1978
R,  4A1729,WREN,2,,E+4,2,10,12,11,1978
N,813382,WREN,2,,D+3,2,6,12,11,1978
N,813384,WREN,2,,C+3,2,3,12,11,1978
N, XC44077,BLABI,3,F,D+4,2,8,12,11,1978
R, XC44149,BLABI,3,M,D+3,2,6,12,11,1978
N, KP25972,BLACA,3,M,D+3,2,6,12,11,1978
N,813383,GOLDC,2,M,C+3,2,4,12,11,1978
R, KP25173,GRETI,4,F,C+3,2,3,12,11,1978
N, KP25973,GRETI,3,M,E+4,2,9,12,11,1978
N, KP25974,GRETI,3,M,E+4,2,10,12,11,1978
R,72634,LOTTI,2,,D+3,2,5,12,11,1978
N, KP25971,ROBIN,3,,B+3,2,1,12,11,1978
N, XC44187,BLABI,5,M,D+4,2,8,13,1,1979
R, JX44806,BULLF,6,M,E+4,2,10,13,1,1979
R, KP25142,BULLF,6,M,D+3,2,7,13,1,1979
N, KR03376,BULLF,6,F,D+3,2,7,13,1,1979
N, KR03374,CHAFF,6,M,C+3,2,4,13,1,1979
R, KR03131,COATI,4,,C+3,2,4,13,1,1979
N,  4B8503,GOLDC,5,M,C+3,2,3,13,1,1979
N,  4B8504,GOLDC,4,F,C+3,2,4,13,1,1979
R,813383,GOLDC,5,M,C+3,2,3,13,1,1979
R,  8A3124,GOLDC,4,F,C+3,2,4,13,1,1979
R,  8A3168,GOLDC,4,M,E+4,2,10,13,1,1979
R,72591,LOTTI,4,,E+4,2,10,13,1,1979
R,72634,LOTTI,4,,E+4,2,10,13,1,1979
R,  4A1517,LOTTI,4,,E+4,2,10,13,1,1979
R,  4A1637,LOTTI,4,,E+4,2,10,13,1,1979
N,  4B8501,LOTTI,4,,C+3,2,4,13,1,1979
N,  4B8502,LOTTI,4,,C+3,2,3,13,1,1979
R,979529,LOTTI,4,,E+4,2,10,13,1,1979
R, XC44207,BLABI,4,F,C+3,2,3,17,4,1979
R, XC44212,BLABI,5,,D+4,2,8,17,4,1979
R, XC44452,BLABI,5,F,D+3,2,7,17,4,1979
R, JX44288,BLUTI,6,,D+3,2,7,17,4,1979
R, KR03290,BLUTI,5,F,E+4,2,9,17,4,1979
R, KR03456,BLUTI,5,,E+4,2,9,17,4,1979
R, KJ20897,CHAFF,4,F,C+3,2,4,17,4,1979
N, KR03423,DUNNO,6,M,D+3,2,5,17,4,1979
R, KP25614,GRETI,6,M,B+3,2,1,17,4,1979
N, KR03429,GRETI,5,F,B+3,2,1,17,4,1979
R,72678,LOTTI,4,,D+3,2,6,17,4,1979
R, KR03078,ROBIN,5,F,E+4,2,10,17,4,1979
N, NX07515,SONTH,5,F,B+3,2,1,17,4,1979
R,  4B8539,WREN,5,,B+3,2,1,17,6,1979
R, XB00900,BLABI,6,M,C+3,2,4,17,6,1979
R, XC44079,BLABI,4,F,D+3,2,6,17,6,1979
R, XC44244,BLABI,4,F,D+4,2,8,17,6,1979
N, XH33607,BLABI,3J,,D+3,2,6,17,6,1979
N, XH33608,BLABI,3J,M,C+3,2,3,17,6,1979
N, XH33609,BLABI,3J,,C+3,2,4,17,6,1979
R, KP25698,BLACA,6,F,E+4,2,10,17,6,1979
R, KR03494,BLACA,6,M,E+4,2,10,17,6,1979
N, KR03678,BLACA,4,F,D+3,2,5,17,6,1979
N, KR03679,BLACA,3J,,D+3,2,6,17,6,1979
N, KR03686,BLACA,3J,,E+4,2,10,17,6,1979
R, KP25533,BULLF,6,F,D+3,2,5,17,6,1979
R, KR03188,BULLF,5,M,D+3,2,6,17,6,1979
R, KR03298,BULLF,5,M,B+3,2,1,17,6,1979
R, KR03458,BULLF,5,F,B+3,2,1,17,6,1979
N,  4B8556,CHIFF,4,F,E+4,2,9,17,6,1979
R, KR03677,DUNNO,5,M,D+3,2,6,17,6,1979
N, KR03684,DUNNO,3J,,B+3,2,1,17,6,1979
N, KR03687,DUNNO,5,,C+3,2,3,17,6,1979
R, KR03752,DUNNO,4,F,D+3,2,6,17,6,1979
N, KR03680,ROBIN,4,,B+3,2,1,17,6,1979
N, KR03681,ROBIN,4,,D+4,2,8,17,6,1979
N, KR03682,ROBIN,3J,,C+3,2,2,17,6,1979
N, KR03683,ROBIN,4,F,D+4,2,8,17,6,1979
N, KR03685,ROBIN,4,F,E+4,2,9,17,6,1979
R, NX07464,SONTH,4,,E+4,2,9,17,6,1979
N, NX07544,SONTH,4,F,E+4,2,9,17,6,1979
N, NX07545,SONTH,5,M,E+4,2,10,17,6,1979
R, NX07578,SONTH,4,,E+4,2,9,17,6,1979
N,  4B8550,TREEC,3J,,D+3,2,7,17,6,1979
N,  4B8551,TREEC,4,F,D+3,2,7,17,6,1979
N,  4B8552,TREEC,3J,,D+3,2,7,17,6,1979
N,  4B8553,TREEC,3J,,D+3,2,7,17,6,1979
N,  4B8554,TREEC,3J,,D+3,2,6,17,6,1979
N,  4B8549,WILWA,4,,C+3,2,4,17,6,1979
N,  4B8555,WILWA,4,F,B+3,2,1,17,6,1979
N,  4B8598,WREN,2,,C+3,2,4,16,9,1979
R,813399,WREN,3,,D+3,2,6,16,9,1979
R, XC44239,BLABI,3,F,C+3,2,4,16,9,1979
R, XC44432,BLABI,2,F,C+3,2,2,16,9,1979
R, KR03520,BLUTI,3J,,C+3,2,4,16,9,1979
R, KR03599,BLUTI,3J,,B+3,2,1,16,9,1979
R, KR03675,BLUTI,4,,D+3,2,5,16,9,1979
N, A213248,COATI,2,,E+4,2,9,16,9,1979
N, A213246,DUNNO,3,,E+4,2,10,16,9,1979
R, NH49511,GRETI,3J,,B+3,2,1,16,9,1979
N, A213247,ROBIN,3,,B+3,2,1,16,9,1979
N, A213249,ROBIN,3,,D+3,2,7,16,9,1979
R, KR03842,ROBIN,3,,D+4,2,8,16,9,1979
N, NX27380,SONTH,3,,D+3,2,5,16,9,1979
N,  4B8629,WREN,3,,D+3,2,6,11,11,1979
R,  4B8655,GOLDC,2,M,E+4,2,9,11,11,1979
N, A213283,GRETI,3,F,C+3,2,4,11,11,1979
R, KP25891,GRETI,4,M,E+4,2,10,11,11,1979
R, NC87211,GRETI,3,M,C+3,2,3,11,11,1979
R,  4B8538,LOTTI,2,,C+3,2,4,11,11,1979
N,  4B8628,LOTTI,2,,C+3,2,3,11,11,1979
N, NX07550,SONTH,3,,C+3,2,4,11,11,1979
R,  4B8511,TREEC,2,,C+3,2,3,11,11,1979
R, JX44447,WILTI,2,,C+3,2,4,11,11,1979
R, KR03804,WILTI,2,,C+3,2,4,11,11,1979
R, XC44446,BLABI,5,M,E+4,2,9,3,2,1980
N, A213651,BLUTI,5,,D+3,2,6,3,2,1980
N, A213652,BLUTI,5,,D+3,2,6,3,2,1980
R, KR03290,BLUTI,6,,D+3,2,6,3,2,1980
R, KR03404,BLUTI,6,,B+3,2,1,3,2,1980
R, KR03599,BLUTI,5,,E+4,2,9,3,2,1980
R, JX44096,BULLF,6,M,B+3,2,1,3,2,1980
R, KP25142,BULLF,6,M,B+3,2,1,3,2,1980
C, KR03144,BULLF,6,F,B+3,2,1,3,2,1980
N, A213653,CHAFF,4,M,C+3,2,4,3,2,1980
N, A213654,CHAFF,4,F,B+3,2,1,3,2,1980
R, KJ20785,GRETI,6,F,C+3,2,4,3,2,1980
R, KR03460,GRETI,4,M,B+3,2,1,3,2,1980
R, NC87221,GRETI,5,F,C+3,2,4,3,2,1980
R, NH49510,GRETI,5,M,E+4,2,10,3,2,1980
R,72720,LOTTI,4,,B+3,2,1,3,2,1980
R,  8A3125,LOTTI,4,,D+3,2,6,3,2,1980
R, KP25301,WILTI,4,,B+3,2,1,3,2,1980
N,  4B8648,WREN,6,,D+3,2,5,19,4,1980
R,  8A3011,WREN,4,,D+3,2,6,19,4,1980
R, XC44146,BLABI,6,M,B+3,2,1,19,4,1980
R, XC44206,BLABI,6,M,C+3,2,4,19,4,1980
R, XC44240,BLABI,5,F,C+3,2,3,19,4,1980
N, XC44485,BLABI,5,M,E+4,2,10,19,4,1980
N, XC44486,BLABI,5,F,E+4,2,9,19,4,1980
N, A213770,BLACA,4,M,B+3,2,1,19,4,1980
N, A213773,BLACA,4,F,B+3,2,1,19,4,1980
R, A213119,BLUTI,5,,B+3,2,1,19,4,1980
R, A213714,BLUTI,5,F,D+4,2,8,19,4,1980
N, A213764,BLUTI,5,,D+3,2,5,19,4,1980
N, A213765,BLUTI,5,,D+4,2,8,19,4,1980
N, A213769,BLUTI,5,,E+4,2,9,19,4,1980
R, KR03459,BLUTI,6,,C+3,2,2,19,4,1980
R, KR03533,BLUTI,5,F,C+3,2,3,19,4,1980
N, A213777,CHAFF,5,F,D+3,2,7,19,4,1980
R, KJ20910,CHAFF,6,M,B+3,2,1,19,4,1980
R, A213695,DUNNO,5,M,D+3,2,6,19,4,1980
N, A213766,DUNNO,5,F,C+3,2,3,19,4,1980
R, KR03029,DUNNO,6,M,B+3,2,1,19,4,1980
R, A213696,MARTI,4,,C+3,2,4,19,4,1980
R, A213214,ROBIN,5,,D+4,2,8,19,4,1980
R, A213247,ROBIN,4,,C+3,2,2,19,4,1980
N, A213767,ROBIN,4,F,B+3,2,1,19,4,1980
N, A213768,ROBIN,4,,C+3,2,2,19,4,1980
N, A213774,ROBIN,4,,D+3,2,5,19,4,1980
R, KP25090,ROBIN,4,,D+3,2,5,19,4,1980
N, NX27386,SONTH,4,,D+3,2,5,19,4,1980
R,  4B8552,TREEC,4,,E+4,2,9,19,4,1980
R,  4B8614,TREEC,4,,D+3,2,6,19,4,1980
N, A213775,TRESP,4,,C+3,2,2,19,4,1980
N, A213776,TRESP,4,,C+3,2,2,19,4,1980
R,  4B8549,WILWA,4,,D+3,2,6,19,4,1980
R,  4B8631,WREN,5,F,B+3,2,1,1,6,1980
R, XH33605,BLABI,4,F,E+4,2,10,1,6,1980
N, XH33963,BLABI,6,M,C+3,2,2,1,6,1980
R, A213451,BLACA,4,M,C+3,2,4,1,6,1980
N, A213490,BLACA,5,M,D+3,2,6,1,6,1980
R, KR03678,BLACA,4,F,C+3,2,4,1,6,1980
R, KP25578,BULLF,6,M,D+4,2,8,1,6,1980
N, A213486,DUNNO,5,M,D+3,2,5,1,6,1980
R, A213699,DUNNO,5,M,C+3,2,2,1,6,1980
N, NH49919,GREFI,6,M,B+3,2,1,1,6,1980
N, NH49920,GREFI,4,F,E+4,2,9,1,6,1980
N, NH49923,GREFI,5,M,B+3,2,1,1,6,1980
R, NH49575,GRETI,5,M,E+4,2,10,1,6,1980
R, XB00626,GRSWO,4,F,D+3,2,5,1,6,1980
N, NH49921,HOUSP,4,M,D+3,2,5,1,6,1980
N, NH49922,HOUSP,4,M,D+4,2,8,1,6,1980
N, A213484,ROBIN,3J,,D+3,2,7,1,6,1980
N, A213485,ROBIN,3J,,D+3,2,7,1,6,1980
N, A213487,ROBIN,3J,,E+4,2,10,1,6,1980
N, A213488,ROBIN,3J,,B+3,2,1,1,6,1980
N, A213489,ROBIN,4,,C+3,2,4,1,6,1980
N, A213493,ROBIN,3J,,B+3,2,1,1,6,1980
R, NX07464,SONTH,4,,D+3,2,5,1,6,1980
R, NX27287,SONTH,4,,D+4,2,8,1,6,1980
N, NX27314,SONTH,4,,C+3,2,3,1,6,1980
N, NX27315,SONTH,4,,D+4,2,8,1,6,1980
N, NX27316,SONTH,4,,D+3,2,7,1,6,1980
R, NX27418,SONTH,4,,D+4,2,8,1,6,1980
R, XB00662,SONTH,4,,D+3,2,6,1,6,1980
N, A213491,SPOFL,4,,C+3,2,4,1,6,1980
N, A213492,SPOFL,4,,D+3,2,5,1,6,1980
R, KR03805,WILTI,4,,B+3,2,1,1,6,1980
R,  4B8753,WILWA,4,,D+4,2,8,1,6,1980
R,  4B8739,WREN,2,,D+3,2,5,25,8,1980
N, XH33584,BLABI,3J,,E+4,2,9,25,8,1980
N, XH33755,BLABI,3J,M,C+3,2,4,25,8,1980
R, A213800,BLACA,4,F,D+3,2,6,25,8,1980
N, A319579,BLACA,3J,,D+3,2,6,25,8,1980
N, A319580,BLACA,3J,,C+3,2,4,25,8,1980
N, A319587,BLACA,3J,,B+3,2,1,25,8,1980
R, A213982,BLUTI,3J,,C+3,2,4,25,8,1980
R, A319117,BULLF,6,M,D+3,2,5,25,8,1980
N, A319581,DUNNO,3J,,B+3,2,1,25,8,1980
N, A319585,DUNNO,3J,,E+4,2,10,25,8,1980
N, A319592,DUNNO,3J,,C+3,2,3,25,8,1980
N, A319595,DUNNO,3J,,B+3,2,1,25,8,1980
N,  4B8833,LOTTI,2,,D+3,2,7,25,8,1980
N,  4B8834,LOTTI,2,,D+3,2,7,25,8,1980
N,  4B8836,LOTTI,2,,D+4,2,8,25,8,1980
R, A319113,ROBIN,3J,,D+3,2,5,25,8,1980
R, A319144,ROBIN,3J,,D+3,2,5,25,8,1980
N, A319583,ROBIN,3J,,D+3,2,6,25,8,1980
N, A319584,ROBIN,3J,,D+3,2,7,25,8,1980
N, A319593,ROBIN,3J,,D+3,2,7,25,8,1980
N, NX27334,SONTH,3J,,D+3,2,6,25,8,1980
N, NX27336,SONTH,3J,,D+3,2,7,25,8,1980
N, EB38964,JAY,4,,B+3,2,1,6,12,1980
R,813399,WREN,4,,D+3,2,6,6,12,1980
R, XH33631,BLABI,4,M,B+3,2,1,6,12,1980
R, XH33766,BLABI,4,M,C+3,2,2,6,12,1980
N, XH33941,BLABI,3,M,B+3,2,1,6,12,1980
N, XH33942,BLABI,3,F,B+3,2,1,6,12,1980
N, XH33943,BLABI,3,F,B+3,2,1,6,12,1980
N, XH33946,BLABI,4,F,C+3,2,4,6,12,1980
R, A213841,BLUTI,3,,C+3,2,4,6,12,1980
R, A213857,BLUTI,3,,D+4,2,8,6,12,1980
R, A213944,BLUTI,3,,E+4,2,9,6,12,1980
R, A213973,BLUTI,3,,C+3,2,4,6,12,1980
R, A213985,BLUTI,3,,C+3,2,4,6,12,1980
R, A319116,BLUTI,3,,E+4,2,9,6,12,1980
R, A319043,BULLF,3,M,D+3,2,7,6,12,1980
R, A319044,BULLF,3,M,D+3,2,6,6,12,1980
N, A319087,BULLF,3,F,D+3,2,5,6,12,1980
N, A319095,BULLF,3,F,D+3,2,6,6,12,1980
N, A319096,BULLF,3,M,D+3,2,7,6,12,1980
N, A319089,DUNNO,2,,B+3,2,1,6,12,1980
N, A319091,DUNNO,3,,B+3,2,1,6,12,1980
N, A319092,DUNNO,4,,B+3,2,1,6,12,1980
N, A319093,DUNNO,2,,E+4,2,10,6,12,1980
R,  4B8681,GOLDC,2,M,D+3,2,7,6,12,1980
N,  8A3057,GOLDC,2,M,C+3,2,2,6,12,1980
R, KP25614,GRETI,4,M,B+3,2,1,6,12,1980
N, NH49947,HOUSP,2,F,B+3,2,1,6,12,1980
N, NH49948,HOUSP,2,M,B+3,2,1,6,12,1980
N, NH49949,HOUSP,2,F,B+3,2,1,6,12,1980
R,  4B8538,LOTTI,2,,B+3,2,1,6,12,1980
R,  4B8695,LOTTI,2,,C+3,2,4,6,12,1980
R,  4B8697,LOTTI,2,,E+4,2,9,6,12,1980
R,  4B8711,LOTTI,2,,C+3,2,2,6,12,1980
N,  8A3058,LOTTI,2,,C+3,2,2,6,12,1980
N,  8A3059,LOTTI,2,,C+3,2,2,6,12,1980
N,  8A3060,LOTTI,2,,C+3,2,2,6,12,1980
N,  8A3061,LOTTI,2,,C+3,2,2,6,12,1980
N, A319090,ROBIN,3,,C+3,2,4,6,12,1980
R, A319238,ROBIN,2,,D+3,2,6,6,12,1980
R,  4B8551,TREEC,2,,D+3,2,6,6,12,1980
R,  4B8680,TREEC,2,,B+3,2,1,6,12,1980
R,  4B8742,TREEC,2,,D+3,2,5,6,12,1980
N,  8A3056,TREEC,2,,B+3,2,1,6,12,1980
R, A319118,WILTI,2,,B+3,2,1,6,12,1980
N, A319088,YELHA,4,F,B+3,2,1,6,12,1980
N, A319094,YELHA,2,M,B+3,2,1,6,12,1980
N, A319097,YELHA,3,M,B+3,2,1,6,12,1980
R, XC44446,BLABI,6,M,C+3,2,3,4,1,1981
R, XC44497,BLABI,6,F,D+3,2,6,4,1,1981
N, XH33773,BLABI,5,F,C+3,2,2,4,1,1981
N, XH33774,BLABI,6,F,B+3,2,1,4,1,1981
N, XH33775,BLABI,6,M,C+3,2,3,4,1,1981
N, XH33776,BLABI,5,M,B+3,2,1,4,1,1981
N, A319506,BULLF,5,M,D+3,2,5,4,1,1981
N, A319505,CHAFF,5,M,B+3,2,1,4,1,1981
R,  4B8678,GOLDC,4,M,E+4,2,10,4,1,1981
R,  4B8681,GOLDC,4,M,E+4,2,9,4,1,1981
R,  4A1637,LOTTI,4,,B+3,2,1,4,1,1981
R,  4B8538,LOTTI,4,,B+3,2,1,4,1,1981
R, A319090,ROBIN,5,,D+3,2,7,4,1,1981
R, KR03021,ROBIN,4,,B+3,2,1,4,1,1981
R,  4B8511,TREEC,4,,C+3,2,4,4,1,1981
R,  4B8721,WREN,6,,B+3,2,1,18,4,1981
N,  8A3088,WREN,5,,B+3,2,1,18,4,1981
N, XH33793,BLABI,6,F,D+3,2,6,18,4,1981
R, XH33945,BLABI,5,M,D+4,2,8,18,4,1981
R, KP25728,BLACA,4,M,C+3,2,2,18,4,1981
R, A213841,BLUTI,5,,B+3,2,1,18,4,1981
R, A213862,BLUTI,5,,B+3,2,1,18,4,1981
R, A213917,BLUTI,5,,C+3,2,3,18,4,1981
R, A213990,BLUTI,5,,B+3,2,1,18,4,1981
R, A319021,BLUTI,5,,C+3,2,3,18,4,1981
R, A319150,BLUTI,5,,B+3,2,1,18,4,1981
R, A319613,BLUTI,4,,B+3,2,1,18,4,1981
N, A319723,BLUTI,5,,B+3,2,1,18,4,1981
C, A961366,BLUTI,5,,B+3,2,1,18,4,1981
N, A319718,CHAFF,5,F,C+3,2,2,18,4,1981
N, A319719,CHAFF,5,F,C+3,2,2,18,4,1981
R, A213486,DUNNO,6,,B+3,2,1,18,4,1981
N, A319716,DUNNO,5,M,D+3,2,5,18,4,1981
N, A319722,DUNNO,4,M,C+3,2,2,18,4,1981
N, A319725,DUNNO,4,,D+3,2,5,18,4,1981
R, KR03860,DUNNO,6,M,D+3,2,6,18,4,1981
R, A319653,GRETI,5,F,C+3,2,4,18,4,1981
N, A319717,GRETI,5,M,B+3,2,1,18,4,1981
R, NH52047,GRETI,5,F,B+3,2,1,18,4,1981
N,  8A3090,LOTTI,4,,C+3,2,3,18,4,1981
N,  8A3091,LOTTI,4,F,C+3,2,3,18,4,1981
R, A319330,ROBIN,5,M,B+3,2,1,18,4,1981
R, A319550,ROBIN,6,,D+3,2,6,18,4,1981
N, A319720,ROBIN,4,,D+3,2,7,18,4,1981
R, NX27334,SONTH,4,,B+3,2,1,18,4,1981
N, NX76002,SONTH,4,,C+3,2,2,18,4,1981
N, NX76004,SONTH,4,M,C+3,2,2,18,4,1981
R, A319118,WILTI,4,,C+3,2,3,18,4,1981
N,  8A3089,WILWA,4,,D+3,2,5,18,4,1981
N,  4B8924,WREN,4,,B+3,2,1,5,7,1981
N,  4B8925,WREN,3,,C+3,2,4,5,7,1981
N,  4B8926,WREN,3J,,D+3,2,7,5,7,1981
N,  4B8927,WREN,6,F,C+3,2,2,5,7,1981
N,  4B8928,WREN,3,,C+3,2,3,5,7,1981
N,  4B8929,WREN,3,,C+3,2,2,5,7,1981
R, XC44155,BLABI,6,M,D+4,2,8,5,7,1981
N, XH33672,BLABI,3J,,D+4,2,8,5,7,1981
N, XH33673,BLABI,3J,,C+3,2,4,5,7,1981
N, XH33674,BLABI,5,M,C+3,2,2,5,7,1981
R, A319755,BLACA,4,M,C+3,2,3,5,7,1981
C, A933768,BLACA,4,M,D+3,2,6,5,7,1981
N, A319868,BLUTI,3J,,E+4,2,9,5,7,1981
N, A319864,DUNNO,3J,,C+3,2,2,5,7,1981
N, A319867,GRETI,3J,,E+4,2,10,5,7,1981
R, NJ02652,GRETI,3J,,C+3,2,4,5,7,1981
R, NJ02655,GRETI,3J,,E+4,2,10,5,7,1981
R, NJ02862,GRETI,3J,,E+4,2,10,5,7,1981
R, A213405,ROBIN,4,,C+3,2,3,5,7,1981
R, A319845,ROBIN,3J,,C+3,2,2,5,7,1981
N, A319857,ROBIN,3J,,D+3,2,5,5,7,1981
N, A319858,ROBIN,3J,,D+4,2,8,5,7,1981
N, A319859,ROBIN,3J,,E+4,2,10,5,7,1981
