Record type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
N,  4A1630,WREN,5,,N+6,6,6,26,2,1978
N,  4A1631,WREN,5,,M+7,6,1,26,2,1978
N, XB00950,BLABI,5,F,N+7,6,4,26,2,1978
N, XC44001,BLABI,5,M,N+7,6,3,26,2,1978
N, XC44002,BLABI,6,F,N+7,6,2,26,2,1978
R, JS11802,BLUTI,6,,N+7,6,4,26,2,1978
R, KJ20595,BLUTI,6,,N+7,6,4,26,2,1978
N, KP25518,BLUTI,5,,N+6,6,6,26,2,1978
R, KP25286,BULLF,5,F,M+7,6,1,26,2,1978
R, KP25402,BULLF,5,F,N+7,6,3,26,2,1978
R, KP25406,BULLF,6,F,O+6,6,7,26,2,1978
N, KP25516,CHAFF,5,M,O+5,6,10,26,2,1978
R, KJ20699,DUNNO,6,,N+6,6,6,26,2,1978
R, KJ20777,DUNNO,6,,N+6,6,5,26,2,1978
R, KP25401,DUNNO,5,,N+7,6,4,26,2,1978
N, KP25517,DUNNO,4,,O+6,6,9,26,2,1978
R,  4A1655,GOLDC,4,M,N+7,6,4,26,2,1978
R,  4A1659,GOLDC,4,M,O+6,6,7,26,2,1978
R, KP25295,GRETI,5,F,N+6,6,5,26,2,1978
N, KP25521,GRETI,5,F,O+6,6,7,26,2,1978
R,  4A1603,LOTTI,4,,M+7,6,1,26,2,1978
N, KP25520,ROBIN,4,,N+7,6,2,26,2,1978
R, NX07454,SONTH,4,,O+6,6,9,26,2,1978
R,  4A1523,TREEC,4,,N+6,6,5,26,2,1978
R, JX44542,WILTI,4,,N+6,6,6,26,2,1978
R, KJ20953,WILTI,4,,N+6,6,6,26,2,1978
R,  4A1631,WREN,5,,N+7,6,4,9,4,1978
R, XB00717,BLABI,6,M,M+7,6,1,9,4,1978
N, XB00990,BLABI,5,M,N+7,6,4,9,4,1978
R, KJ20595,BLUTI,6,,O+6,6,8,9,4,1978
N, KP25611,BLUTI,6,,O+6,6,8,9,4,1978
N, KP25606,CHAFF,5,M,O+5,6,10,9,4,1978
N, KP25608,CHAFF,4,F,N+7,6,4,9,4,1978
R, JS11843,DUNNO,6,,N+6,6,6,9,4,1978
R, KJ20699,DUNNO,6,,N+6,6,5,9,4,1978
R, KJ20744,DUNNO,6,,O+5,6,10,9,4,1978
R, KJ20777,DUNNO,6,,N+6,6,6,9,4,1978
R, KJ20779,DUNNO,6,,O+5,6,10,9,4,1978
R, KP25401,DUNNO,5,,N+7,6,2,9,4,1978
N, KP25450,DUNNO,4,F,N+7,6,2,9,4,1978
R, KP25517,DUNNO,5,,O+6,6,7,9,4,1978
N, KP25604,DUNNO,4,F,N+7,6,2,9,4,1978
R,72719,LOTTI,4,,N+6,6,6,9,4,1978
R,  4A1571,LOTTI,4,,N+6,6,6,9,4,1978
R, KP25520,ROBIN,4,,M+7,6,1,9,4,1978
N, KP25601,ROBIN,5,,O+6,6,8,9,4,1978
N, KP25602,ROBIN,4,,M+7,6,1,9,4,1978
N, KP25603,ROBIN,4,,N+7,6,2,9,4,1978
N, XB00991,STARL,4,M,N+7,6,4,9,4,1978
N, KP25605,WILTI,4,,N+7,6,2,9,4,1978
N,813335,WREN,5,F,N+7,6,3,25,6,1978
N,813336,WREN,5,,N+7,6,3,25,6,1978
N,813338,WREN,4,,O+6,6,8,25,6,1978
N, XC44058,BLABI,5,M,N+6,6,5,25,6,1978
N, XC44059,BLABI,6,M,O+6,6,8,25,6,1978
N, XC44060,BLABI,3J,,O+6,6,9,25,6,1978
R, KP25104,BLACA,4,M,O+5,6,10,25,6,1978
N, KP25823,BLUTI,3J,,O+6,6,8,25,6,1978
N, KP25824,BLUTI,3J,,O+6,6,8,25,6,1978
N, KP25825,BLUTI,3J,,O+6,6,8,25,6,1978
N, KP25826,BLUTI,3J,,O+6,6,8,25,6,1978
N, KP25829,BLUTI,3J,,O+6,6,8,25,6,1978
N, KP25830,BLUTI,3J,,O+6,6,8,25,6,1978
N, KP25831,BLUTI,3J,,O+6,6,8,25,6,1978
N, KP25832,BLUTI,3J,,O+6,6,8,25,6,1978
R, KP25792,BULLF,5,M,O+6,6,7,25,6,1978
R, KP25795,BULLF,5,F,O+6,6,7,25,6,1978
N, KP25837,BULLF,5,M,N+7,6,4,25,6,1978
R, KP25794,CHAFF,6,M,N+6,6,6,25,6,1978
N, KP25843,CHAFF,5,M,N+7,6,4,25,6,1978
R, KJ20777,DUNNO,4,,O+6,6,7,25,6,1978
R, KJ20812,DUNNO,4,F,M+7,6,1,25,6,1978
R, KP25517,DUNNO,4,F,O+6,6,9,25,6,1978
N, KP25833,DUNNO,3J,,N+7,6,3,25,6,1978
N, KP25834,DUNNO,3J,,N+6,6,6,25,6,1978
N, KP25838,DUNNO,4,,O+5,6,10,25,6,1978
N, KP25846,DUNNO,3J,,N+6,6,6,25,6,1978
N, KP25822,GARWA,4,F,N+6,6,6,25,6,1978
N, KP25828,GARWA,4,F,M+7,6,1,25,6,1978
R, NA91091,HOUSP,4,M,O+6,6,7,25,6,1978
R, NA91093,HOUSP,4,F,O+6,6,9,25,6,1978
N, NA91192,HOUSP,4,F,O+5,6,10,25,6,1978
R, JV35275,ROBIN,4,,N+6,6,5,25,6,1978
R, KP25650,ROBIN,4,F,O+5,6,10,25,6,1978
N, KP25840,ROBIN,3J,,O+6,6,8,25,6,1978
N, KP25841,ROBIN,3J,,N+6,6,6,25,6,1978
N, KP25844,ROBIN,3J,,O+6,6,8,25,6,1978
N, KP25845,ROBIN,3J,,N+6,6,5,25,6,1978
R, NX07478,SONTH,4,,O+6,6,8,25,6,1978
N, NX27282,SONTH,4,F,N+6,6,5,25,6,1978
N, NX27283,SONTH,4,,N+7,6,4,25,6,1978
N, NX27284,SONTH,4,F,O+5,6,10,25,6,1978
N, NX27285,SONTH,1J,,N+7,6,4,25,6,1978
N,813333,TREEC,4,F,O+5,6,10,25,6,1978
N, KP25827,TRESP,4,F,N+6,6,5,25,6,1978
R, KP25605,WILTI,4,F,O+6,6,7,25,6,1978
N, KP25821,WILTI,2,,O+6,6,9,25,6,1978
N,813332,WILWA,4,,M+7,6,1,25,6,1978
N,813337,WILWA,4,,M+7,6,1,25,6,1978
N,  4A1749,WREN,3J,,M+7,6,1,3,9,1978
N,  4A1750,WREN,3J,,N+6,6,6,3,9,1978
R,813338,WREN,4,,N+7,6,4,3,9,1978
N, XC44124,BLABI,2,F,N+6,6,5,3,9,1978
R, KP25823,BLUTI,3J,,O+6,6,7,3,9,1978
R, KP25913,BULLF,3J,F,O+5,6,10,3,9,1978
N, KR03088,BULLF,3J,F,O+5,6,10,3,9,1978
N, KR03091,BULLF,3J,F,O+6,6,7,3,9,1978
R, KR03012,DUNNO,3J,,N+6,6,5,3,9,1978
N, KR03087,DUNNO,3J,,O+6,6,8,3,9,1978
N, KR03090,DUNNO,3J,,N+6,6,5,3,9,1978
N,  8A3101,LOTTI,2,,O+6,6,9,3,9,1978
N,  8A3102,LOTTI,2,,O+6,6,7,3,9,1978
N,  8A3103,LOTTI,2,,O+6,6,7,3,9,1978
N,  8A3104,LOTTI,2,,O+6,6,7,3,9,1978
N,  8A3105,LOTTI,2,,O+6,6,7,3,9,1978
N,  8A3106,LOTTI,2,,O+6,6,7,3,9,1978
R, KR03002,ROBIN,3J,,N+6,6,6,3,9,1978
N, KR03085,ROBIN,3J,,N+7,6,2,3,9,1978
N, KR03086,ROBIN,3J,,O+6,6,8,3,9,1978
N, KR03089,ROBIN,3J,,N+6,6,5,3,9,1978
N, NX07588,SONTH,3J,,N+7,6,4,3,9,1978
R,  4A1732,TREEC,2,,N+7,6,4,3,9,1978
R,813333,TREEC,2,,O+6,6,8,3,9,1978
R, KP25605,WILTI,4,F,N+7,6,2,3,9,1978
N, FS55214,WOODP,3,,N+7,6,4,3,9,1978
R,  4A1750,WREN,3,,N+6,6,5,28,10,1978
R,813338,WREN,4,,N+6,6,5,28,10,1978
R, XC44058,BLABI,4,M,O+6,6,8,28,10,1978
N, XC44156,BLABI,4,M,N+7,6,2,28,10,1978
N, XC44157,BLABI,3,F,N+7,6,4,28,10,1978
N, XC44158,BLABI,3,M,O+6,6,8,28,10,1978
R, KP25294,BLUTI,4,,O+6,6,8,28,10,1978
R, KP25879,BLUTI,3,,N+6,6,5,28,10,1978
R, KR03157,BLUTI,3,,O+6,6,9,28,10,1978
R, KP25402,BULLF,4,F,O+6,6,7,28,10,1978
R, KR03177,BULLF,3J,F,O+6,6,7,28,10,1978
N, KR03215,BULLF,3J,M,O+6,6,7,28,10,1978
N, KR03222,BULLF,3,M,O+5,6,10,28,10,1978
N, KR03217,CHAFF,3,M,N+7,6,2,28,10,1978
R, KP25735,COATI,3,,O+6,6,8,28,10,1978
N, KR03218,COATI,3,,N+7,6,2,28,10,1978
N,  8A3174,GOLDC,2,M,N+6,6,6,28,10,1978
N,  8A3176,GOLDC,2,M,O+6,6,7,28,10,1978
N,  8A3177,GOLDC,2,M,O+6,6,7,28,10,1978
N,  8A3182,GOLDC,2,F,N+7,6,2,28,10,1978
N, KR03220,GRETI,3,F,O+6,6,8,28,10,1978
N, KR03221,GRETI,3,M,O+6,6,8,28,10,1978
R,72548,LOTTI,2,,O+6,6,8,28,10,1978
R,72718,LOTTI,2,,N+7,6,2,28,10,1978
R,  4A1571,LOTTI,2,,O+6,6,9,28,10,1978
R,  4A1574,LOTTI,2,,O+6,6,8,28,10,1978
R,  4A1608,LOTTI,2,,O+6,6,9,28,10,1978
R,  8A3116,LOTTI,2,,O+6,6,9,28,10,1978
N,  8A3175,LOTTI,2,,O+6,6,8,28,10,1978
N,  8A3179,LOTTI,2,,O+6,6,9,28,10,1978
N,  8A3180,LOTTI,2,,O+5,6,10,28,10,1978
R, KR03002,ROBIN,3,,O+6,6,8,28,10,1978
N, NX07599,SONTH,3,,N+7,6,4,28,10,1978
R,  8A3115,TREEC,2,,O+6,6,9,28,10,1978
N,  8A3178,TREEC,2,,O+6,6,8,28,10,1978
R, KP25605,WILTI,2,,N+6,6,6,28,10,1978
R, XC44076,BLABI,5,M,N+7,6,3,4,3,1979
N, XC44457,BLABI,5,M,M+7,6,1,4,3,1979
R, KJ20595,BLUTI,6,,N+7,6,3,4,3,1979
R, KJ20792,BLUTI,6,,N+6,6,5,4,3,1979
N, KR03471,BLUTI,5,,N+6,6,5,4,3,1979
N, KR03472,BLUTI,5,,N+6,6,5,4,3,1979
N, KR03474,BLUTI,5,,N+6,6,5,4,3,1979
N, KR03479,BLUTI,5,,N+7,6,3,4,3,1979
N, KR03480,BLUTI,6,,M+7,6,1,4,3,1979
N, KR03481,BLUTI,5,,M+7,6,1,4,3,1979
R, KP25997,BULLF,5,M,O+6,6,7,4,3,1979
N, KR03476,BULLF,5,F,O+6,6,7,4,3,1979
R, KJ20777,DUNNO,4,,N+6,6,5,4,3,1979
R, KP25649,DUNNO,4,,N+6,6,5,4,3,1979
R, KP25846,DUNNO,4,,N+6,6,5,4,3,1979
R, KR03008,DUNNO,4,,M+7,6,1,4,3,1979
N, KR03473,DUNNO,4,,N+7,6,4,4,3,1979
N, KR03475,DUNNO,5,,N+6,6,6,4,3,1979
N, KR03477,DUNNO,4,,N+7,6,4,4,3,1979
N, KR03478,DUNNO,4,,O+6,6,9,4,3,1979
N, NC87165,HOUSP,4,M,O+6,6,8,4,3,1979
R,  4A1552,LOTTI,4,,M+7,6,1,4,3,1979
N,  4B8602,LOTTI,4,,M+7,6,1,4,3,1979
R, KJ20961,ROBIN,6,,O+6,6,7,4,3,1979
R, KP25800,ROBIN,4,,M+7,6,1,4,3,1979
R, NX07452,SONTH,4,,O+6,6,8,4,3,1979
N, NX27361,SONTH,4,,M+7,6,1,4,3,1979
N, NX27362,SONTH,5,,N+7,6,2,4,3,1979
N, NX27363,SONTH,4,,M+7,6,1,4,3,1979
N, NX27364,SONTH,5,,O+5,6,10,4,3,1979
N, KR03482,TRESP,4,,N+6,6,5,4,3,1979
R, XC44162,BLABI,6,M,M+7,6,1,7,5,1979
N, XC44221,BLABI,5,M,N+7,6,3,7,5,1979
N, XC44222,BLABI,5,M,O+6,6,7,7,5,1979
N, KR03491,BLACA,4,M,O+6,6,8,7,5,1979
C, A197276,BLUTI,5,M,O+5,6,10,7,5,1979
R, KJ20089,BLUTI,6,M,O+5,6,10,7,5,1979
R, KP25700,BLUTI,5,F,O+5,6,10,7,5,1979
R, KR03231,BLUTI,5,F,O+5,6,10,7,5,1979
R, KP25997,BULLF,5,M,N+6,6,5,7,5,1979
N, KR03492,BULLF,6,F,O+6,6,8,7,5,1979
R, KP25674,CHAFF,4,F,N+7,6,4,7,5,1979
N,  4B8528,CHIFF,4,F,N+6,6,6,7,5,1979
R, KR03473,DUNNO,6,M,N+6,6,6,7,5,1979
R, KR03416,GRETI,5,F,O+6,6,8,7,5,1979
N, KR03493,GRETI,5,F,M+7,6,1,7,5,1979
N, NX07526,SONTH,5,F,O+6,6,8,7,5,1979
R, NX07584,SONTH,4,M,N+7,6,2,7,5,1979
R, NX27271,SONTH,4,M,O+6,6,8,7,5,1979
N,  4B8530,WILWA,4,,N+7,6,4,7,5,1979
N,  4B8531,WILWA,4,,O+5,6,10,7,5,1979
R, XC44076,BLABI,5,M,O+5,6,10,9,6,1979
R, XC44157,BLABI,5,F,N+7,6,2,9,6,1979
R, XC44221,BLABI,5,M,N+6,6,5,9,6,1979
R, XC44222,BLABI,5,M,O+6,6,9,9,6,1979
N, XC44234,BLABI,6,F,O+6,6,9,9,6,1979
N, XC44235,BLABI,3J,,N+7,6,4,9,6,1979
R, XC44457,BLABI,5,M,O+6,6,7,9,6,1979
N, KR03637,BLACA,4,M,N+6,6,6,9,6,1979
N, KR03642,BLACA,5,M,O+6,6,7,9,6,1979
R, A197276,BLUTI,5,,O+6,6,7,9,6,1979
R, KP25700,BLUTI,5,F,O+6,6,8,9,6,1979
R, KR03471,BLUTI,5,F,N+7,6,4,9,6,1979
R, KP25608,CHAFF,4,F,O+5,6,10,9,6,1979
R, KP25674,CHAFF,4,F,N+6,6,6,9,6,1979
R, KJ20744,DUNNO,6,,N+6,6,5,9,6,1979
N, KR03638,DUNNO,5,F,O+5,6,10,9,6,1979
R, KP25623,GRETI,6,F,N+6,6,5,9,6,1979
N, KR03639,GRETI,6,M,N+6,6,6,9,6,1979
N, NC87168,HOUSP,4,M,O+5,6,10,9,6,1979
N, NC87169,HOUSP,4,M,O+5,6,10,9,6,1979
N, NC87170,HOUSP,4,F,O+5,6,10,9,6,1979
N, NC87171,HOUSP,4,F,N+7,6,4,9,6,1979
N, NC87173,HOUSP,4,M,O+6,6,8,9,6,1979
R, KR03412,ROBIN,4,M,N+7,6,3,9,6,1979
R, KR03421,ROBIN,5,M,N+7,6,2,9,6,1979
R, KR03629,ROBIN,3J,,N+6,6,6,9,6,1979
N, KR03640,ROBIN,3J,,M+7,6,1,9,6,1979
N, KR03641,ROBIN,5,,N+7,6,3,9,6,1979
N, KR03645,ROBIN,3J,,N+7,6,3,9,6,1979
N, KR03647,ROBIN,3J,,O+6,6,7,9,6,1979
N, KR03649,ROBIN,3J,,N+7,6,2,9,6,1979
R, NX07526,SONTH,5,F,O+5,6,10,9,6,1979
N, NX07533,SONTH,5,,N+6,6,6,9,6,1979
N, NX07534,SONTH,5,,N+7,6,3,9,6,1979
R, NX27271,SONTH,4,,O+6,6,8,9,6,1979
N, KR03636,SPOFL,4,M,N+7,6,4,9,6,1979
N, KR03648,SPOFL,4,,N+7,6,2,9,6,1979
N, NC87172,TRESP,4,F,N+7,6,4,9,6,1979
N, KR03643,WHITE,4,F,O+6,6,7,9,6,1979
N, KR03644,WHITE,4,M,O+6,6,8,9,6,1979
N, KR03651,WHITE,4,F,O+6,6,8,9,6,1979
R,  4A1688,WILWA,4,F,O+6,6,7,9,6,1979
N,  4B8545,WILWA,4,M,O+6,6,8,9,6,1979
N,  4B8546,WILWA,4,F,N+7,6,3,9,6,1979
N, FS55211,WOODP,4,,M+7,6,1,9,6,1979
N, KR03646,YELHA,3J,,M+7,6,1,9,6,1979
N, KR03650,YELHA,4,M,M+7,6,1,9,6,1979
R, XC44434,BLABI,3,F,N+6,6,5,9,9,1979
R, KR03514,BLUTI,3J,,N+7,6,4,9,9,1979
N, KR03855,BULLF,3J,,N+6,6,6,9,9,1979
N, KR03856,BULLF,4,M,N+6,6,6,9,9,1979
R, A213024,ROBIN,3,,N+7,6,2,9,9,1979
R,  4B8604,WREN,3,,O+6,6,7,2,12,1979
N,  8A3014,WREN,3,,N+7,6,2,2,12,1979
N,  8A3015,WREN,3,,O+6,6,9,2,12,1979
R, XC44439,BLABI,4,M,N+7,6,2,2,12,1979
N, XC44442,BLABI,3,M,N+7,6,2,2,12,1979
N, XC44443,BLABI,3,F,N+7,6,2,2,12,1979
N, XC44444,BLABI,4,F,N+6,6,5,2,12,1979
N, XC44445,BLABI,3,F,N+7,6,3,2,12,1979
R, A197276,BLUTI,4,,O+6,6,8,2,12,1979
R, A213062,BLUTI,3,,N+7,6,4,2,12,1979
R, KR03522,BLUTI,3,,O+6,6,7,2,12,1979
R, KR03831,BLUTI,3,,N+6,6,5,2,12,1979
N, A213401,BULLF,3,F,N+7,6,4,2,12,1979
N, A213402,BULLF,3,F,N+7,6,4,2,12,1979
R, KR03420,DUNNO,4,,N+7,6,4,2,12,1979
R, KR03835,GRETI,3,F,O+6,6,7,2,12,1979
N, NX27462,SONTH,3,,N+7,6,4,2,12,1979
R,  4B8552,TREEC,2,,O+5,6,10,2,12,1979
R, A213079,WILTI,2,,O+6,6,7,2,12,1979
R, JS74962,WILTI,2,,O+6,6,7,2,12,1979
R, KR03747,WILTI,2,,O+6,6,7,2,12,1979
R, KR03877,WILTI,2,,O+5,6,10,2,12,1979
R,  4B8581,WREN,5,,N+7,6,2,19,1,1980
R,  8A3014,WREN,4,,O+6,6,7,19,1,1980
R, XC44157,BLABI,6,F,M+7,6,1,19,1,1980
R, XC44434,BLABI,5,F,M+7,6,1,19,1,1980
N, XC44472,BLABI,4,F,N+7,6,3,19,1,1980
N, A213396,BULLF,5,M,N+7,6,4,19,1,1980
N, A213399,BULLF,5,M,O+5,6,10,19,1,1980
N, A213400,BULLF,5,M,O+5,6,10,19,1,1980
R, A213402,BULLF,5,F,M+7,6,1,19,1,1980
R, KP25997,BULLF,6,M,O+5,6,10,19,1,1980
R, KR03900,BULLF,5,F,O+5,6,10,19,1,1980
R, KR03217,CHAFF,6,M,O+6,6,9,19,1,1980
R, KR03473,DUNNO,6,,O+6,6,7,19,1,1980
N, A213395,GRETI,5,M,N+7,6,2,19,1,1980
R, KR03455,GRETI,6,M,N+6,6,5,19,1,1980
R, KR03835,GRETI,5,F,O+6,6,7,19,1,1980
R, NC87219,GRETI,5,M,N+7,6,4,19,1,1980
N, NX27383,REDWI,5,,O+6,6,9,19,1,1980
N, A213397,REEBU,5,M,N+7,6,4,19,1,1980
R, KR03727,ROBIN,4,,N+7,6,2,19,1,1980
R, KR03846,ROBIN,5,,O+5,6,10,19,1,1980
2, JS74962,WILTI,4,,O+6,6,7,19,1,1980
R, KR03747,WILTI,4,,N+7,6,3,19,1,1980
R, KR03877,WILTI,4,,N+7,6,4,19,1,1980
R,  4B8604,WREN,4,,N+7,6,3,26,4,1980
N,  4B8755,WREN,5,,O+6,6,8,26,4,1980
R,  8A3014,WREN,5,F,N+6,6,6,26,4,1980
R, XC44457,BLABI,6,M,N+6,6,6,26,4,1980
N, XC44488,BLABI,5,F,O+6,6,8,26,4,1980
N, XC44489,BLABI,4,F,N+7,6,2,26,4,1980
N, A213786,BLACA,4,F,N+7,6,3,26,4,1980
R, KP25653,BLACA,4,M,O+6,6,8,26,4,1980
R, KR03514,BLUTI,5,M,O+6,6,8,26,4,1980
N, A213791,BULLF,6,F,O+6,6,8,26,4,1980
R, KR03900,BULLF,5,F,N+6,6,5,26,4,1980
R, KP25606,CHAFF,6,M,O+6,6,8,26,4,1980
R,  4B8516,CHIFF,4,,O+6,6,8,26,4,1980
R, KP25846,DUNNO,6,M,O+5,6,10,26,4,1980
R, A213053,GRETI,5,M,O+5,6,10,26,4,1980
R, NH49543,GRETI,5,F,O+6,6,9,26,4,1980
R, A213250,ROBIN,5,M,O+6,6,7,26,4,1980
R, A213730,ROBIN,4,F,N+7,6,2,26,4,1980
R, A213732,ROBIN,5,F,O+6,6,7,26,4,1980
R, NX07456,SONTH,4,,N+7,6,3,26,4,1980
R, NX27354,SONTH,4,M,O+6,6,9,26,4,1980
R, NX27355,SONTH,5,F,O+6,6,7,26,4,1980
R, NX27377,SONTH,4,M,N+7,6,4,26,4,1980
N, NX27391,SONTH,6,F,M+7,6,1,26,4,1980
N, NX27392,SONTH,6,F,N+7,6,3,26,4,1980
R, NH49515,TRESP,4,,O+6,6,8,26,4,1980
N,  4B8743,WREN,3J,,N+6,6,6,24,7,1980
N,  4B8744,WREN,3,,M+7,6,1,24,7,1980
N,  4B8745,WREN,3J,,N+7,6,4,24,7,1980
N,  4B8746,WREN,3J,,M+7,6,1,24,7,1980
R,  8A3014,WREN,5,F,N+7,6,2,24,7,1980
R, XH33961,BLABI,6,M,N+7,6,2,24,7,1980
N, XH33997,BLABI,3J,,O+6,6,7,24,7,1980
N, XH33998,BLABI,3J,,O+6,6,8,24,7,1980
N, XH33999,BLABI,3J,M,O+6,6,7,24,7,1980
N, A319352,BLACA,3J,,N+7,6,2,24,7,1980
R, A213875,BLUTI,3J,,O+5,6,10,24,7,1980
N, A319358,BLUTI,3J,,O+5,6,10,24,7,1980
R, A319231,BULLF,3J,,M+7,6,1,24,7,1980
N, A319245,BULLF,3J,,M+7,6,1,24,7,1980
N, A319353,BULLF,3J,,O+6,6,8,24,7,1980
N, A319355,BULLF,3J,,O+6,6,8,24,7,1980
N, A319356,BULLF,3J,,O+6,6,9,24,7,1980
N, A319357,BULLF,3J,,O+6,6,9,24,7,1980
N, A319363,BULLF,3J,,N+7,6,2,24,7,1980
N, A319366,BULLF,3J,,N+7,6,4,24,7,1980
N, A319367,BULLF,3J,,O+6,6,7,24,7,1980
N, A319240,DUNNO,3,,M+7,6,1,24,7,1980
N, A319246,DUNNO,4,F,N+6,6,6,24,7,1980
N, A319248,DUNNO,3J,,N+6,6,5,24,7,1980
N, A319361,DUNNO,3J,,N+6,6,5,24,7,1980
R, KR03008,DUNNO,4,M,N+6,6,5,24,7,1980
R, KR03473,DUNNO,4,,M+7,6,1,24,7,1980
N, A319249,GARWA,4,,M+7,6,1,24,7,1980
N, A319354,GARWA,3,,O+6,6,8,24,7,1980
N, A319360,GARWA,3J,,N+6,6,5,24,7,1980
N, NH49940,HOUSP,4,F,N+7,6,2,24,7,1980
N, NH49941,HOUSP,4,M,O+5,6,10,24,7,1980
N, A319241,ROBIN,3J,,O+6,6,7,24,7,1980
N, A319242,ROBIN,3J,,O+6,6,7,24,7,1980
N, A319243,ROBIN,3J,,O+6,6,8,24,7,1980
N, A319244,ROBIN,3J,,O+6,6,7,24,7,1980
N, A319250,ROBIN,3J,,N+7,6,3,24,7,1980
N, A319351,ROBIN,3J,,N+6,6,6,24,7,1980
N, A319362,ROBIN,3J,,N+7,6,4,24,7,1980
N, A319365,ROBIN,3J,,O+5,6,10,24,7,1980
N, NH49942,SKYLA,3J,,O+6,6,7,24,7,1980
N, NX27332,SONTH,3J,,N+7,6,2,24,7,1980
R, A213788,WILTI,4,,N+7,6,3,24,7,1980
N,  4B8748,WILWA,3,,N+6,6,5,24,7,1980
N,  4B8670,WREN,3J,,M+7,6,1,6,9,1980
N,  4B8672,WREN,3J,,N+7,6,2,6,9,1980
N,  4B8701,WREN,3J,,N+6,6,5,6,9,1980
R,  4B8746,WREN,3J,,N+6,6,5,6,9,1980
N, XH33589,BLABI,4,M,N+6,6,6,6,9,1980
R, A213875,BLUTI,3J,,O+5,6,10,6,9,1980
R, A213928,BLUTI,3J,,O+5,6,10,6,9,1980
R, KR03511,BLUTI,4,,O+6,6,9,6,9,1980
R, A213226,BULLF,5,F,O+6,6,9,6,9,1980
N, A319426,BULLF,3J,F,O+6,6,7,6,9,1980
N, A319441,BULLF,3J,M,O+6,6,7,6,9,1980
N, A319429,CHAFF,3J,F,O+6,6,7,6,9,1980
N, A319430,CHAFF,3J,F,O+6,6,7,6,9,1980
N, A319431,CHAFF,3J,M,O+6,6,7,6,9,1980
N, A319432,CHAFF,4,M,O+6,6,7,6,9,1980
N, A319433,CHAFF,3J,F,O+6,6,7,6,9,1980
N, A319434,CHAFF,3J,F,O+6,6,7,6,9,1980
N, A319435,CHAFF,3J,F,O+6,6,7,6,9,1980
N, A319436,CHAFF,3J,M,O+6,6,7,6,9,1980
N, A319437,CHAFF,3J,F,O+6,6,7,6,9,1980
N, A319438,CHAFF,3J,M,O+6,6,7,6,9,1980
N, A319439,CHAFF,3J,M,O+6,6,8,6,9,1980
N, A319440,CHAFF,3J,F,O+6,6,8,6,9,1980
N, A319418,DUNNO,3J,,N+6,6,5,6,9,1980
N, A319421,DUNNO,3J,,N+6,6,5,6,9,1980
N, A319423,DUNNO,3J,,N+7,6,3,6,9,1980
N, A319428,DUNNO,3J,,N+6,6,5,6,9,1980
N,  4B8669,GOLDC,2,M,O+6,6,7,6,9,1980
N, A319427,GRETI,3J,,O+6,6,8,6,9,1980
N, A319415,ROBIN,3J,,O+6,6,7,6,9,1980
N, A319420,ROBIN,3J,,N+7,6,2,6,9,1980
N, A319422,ROBIN,3J,,O+6,6,7,6,9,1980
N, A319425,ROBIN,3J,,N+6,6,5,6,9,1980
N, A319442,ROBIN,3,,N+7,6,2,6,9,1980
N,  4B8671,TREEC,2,,O+6,6,7,6,9,1980
R,  4B8604,WREN,4,,N+7,6,3,1,11,1980
R,  4B8745,WREN,2,,O+6,6,8,1,11,1980
R,  8A3014,WREN,4,,N+7,6,3,1,11,1980
R,  8A3015,WREN,4,,O+6,6,8,1,11,1980
N,  8A3031,WREN,3,,M+7,6,1,1,11,1980
N,  8A3032,WREN,3,,M+7,6,1,1,11,1980
R, XH33589,BLABI,4,M,O+6,6,8,1,11,1980
N, XH33595,BLABI,3,F,M+7,6,1,1,11,1980
N, XH33596,BLABI,3,M,M+7,6,1,1,11,1980
R, A213502,BLUTI,3,,M+7,6,1,1,11,1980
R, A213503,BLUTI,3,,N+6,6,6,1,11,1980
R, A213870,BLUTI,3,,M+7,6,1,1,11,1980
R, A213871,BLUTI,3,,O+6,6,7,1,11,1980
R, A213875,BLUTI,3,,O+6,6,7,1,11,1980
R, A213882,BLUTI,3,,O+6,6,7,1,11,1980
R, A213928,BLUTI,3,,N+6,6,6,1,11,1980
N, A319039,BLUTI,3,,O+5,6,10,1,11,1980
N, A319200,BLUTI,3,,O+6,6,8,1,11,1980
R, A436030,BLUTI,4,,O+5,6,10,1,11,1980
R, KP25955,BLUTI,4,,M+7,6,1,1,11,1980
R, KR03514,BLUTI,4,,N+6,6,5,1,11,1980
N, A319036,BULLF,3,M,M+7,6,1,1,11,1980
N, A319199,DUNNO,3,,N+6,6,5,1,11,1980
R, KR03473,DUNNO,4,,N+7,6,4,1,11,1980
N,  8A3023,GOLDC,2,M,N+7,6,3,1,11,1980
N,  8A3024,GOLDC,2,M,N+7,6,3,1,11,1980
N,  8A3025,GOLDC,2,M,N+7,6,3,1,11,1980
N,  8A3026,GOLDC,2,F,N+7,6,3,1,11,1980
N,  8A3027,GOLDC,2,F,N+7,6,4,1,11,1980
N,  8A3028,GOLDC,2,M,O+5,6,10,1,11,1980
N,  8A3029,GOLDC,2,F,O+5,6,10,1,11,1980
N, A319038,GRETI,3,M,O+6,6,7,1,11,1980
R,  4A1705,LOTTI,2,,O+5,6,10,1,11,1980
R,  4B8505,LOTTI,2,,N+6,6,5,1,11,1980
