Record type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
R,  CXN499,LOTTI,4,,N+1,7,7,24,2,2013
R,  CXN789,LOTTI,4,,N+0,7,4,24,2,2013
R,  CXN792,LOTTI,4,,N+0,7,6,24,2,2013
R, L731706,ROBIN,5,,N-1,7,2,24,2,2013
R,  CXN546,TREEC,6,,N+0,7,6,24,2,2013
R,  CXN753,WREN,5,,N+1,7,9,21,4,2013
R,  CXN795,WREN,6,M,N+1,7,8,21,4,2013
N,  CXN995,WREN,5,,N-1,7,1,21,4,2013
N,  CXN999,WREN,5,M,N-1,7,2,21,4,2013
N, LE35027,BLABI,5,M,N-1,7,1,21,4,2013
N, L731926,BLACA,6,M,N+0,7,3,21,4,2013
N, L731928,BLACA,5,M,N+1,7,9,21,4,2013
R, L327565,BLUTI,5,,N+2,7,10,21,4,2013
N, L731927,BLUTI,5,,N+2,7,10,21,4,2013
R, X649442,BLUTI,6,,N+1,7,9,21,4,2013
R, X649707,BLUTI,6,M,N+1,7,9,21,4,2013
N, L731934,CHAFF,6,F,N-1,7,2,21,4,2013
N, L731935,CHAFF,5,M,N+0,7,4,21,4,2013
R,  CXN710,CHIFF,4,,N+1,7,9,21,4,2013
R,  CXN733,CHIFF,4,M,N+0,7,3,21,4,2013
R,  CXN768,CHIFF,4,,N+0,7,4,21,4,2013
N,  CXN996,CHIFF,4,,N+1,7,9,21,4,2013
N,  CXN997,CHIFF,4,,N-1,7,1,21,4,2013
N, L731925,DUNNO,4,M,N-1,7,2,21,4,2013
R, L731734,GRETI,5,M,N-1,7,2,21,4,2013
R, L731891,GRETI,5,M,N+0,7,4,21,4,2013
R, L731903,GRETI,5,F,N+1,7,8,21,4,2013
R,  CXN993,LOTTI,4,M,N+0,7,3,21,4,2013
R, V666700,MARTI,4,M,N-1,7,2,21,4,2013
R, X649639,MARTI,6,,N-1,7,2,21,4,2013
R, L731822,ROBIN,5,M,N+1,7,9,21,4,2013
R, L731840,ROBIN,,,N+1,7,9,21,4,2013
R,  CXN785,WREN,6,F,N+0,7,5,9,6,2013
R, CT95902,BLABI,6,F,N-1,7,1,9,6,2013
R, LE35040,BLABI,6,M,N-1,7,1,9,6,2013
N, L731988,BLACA,5,M,N+0,7,4,9,6,2013
N, L731990,BLACA,5,F,N+0,7,4,9,6,2013
N, L731996,BLACA,5,M,N+2,7,10,9,6,2013
N, L731995,BULLF,6,M,N-1,7,1,9,6,2013
R, L731535,CHAFF,6,M,N+0,7,5,9,6,2013
R,  CXN839,CHIFF,4,M,N+2,7,10,9,6,2013
N,  CXN860,CHIFF,4,F,N-1,7,1,9,6,2013
N,  CXN861,CHIFF,4,F,N+0,7,5,9,6,2013
N,  CXN862,CHIFF,4,M,N-1,7,1,9,6,2013
R, L731409,DUNNO,6,F,N+0,7,6,9,6,2013
R, L731887,DUNNO,6,F,N+1,7,9,9,6,2013
N,  EYD046,WREN,3J,,N+0,7,3,8,9,2013
N,  EYD047,WREN,3J,,N+0,7,5,8,9,2013
N,  EYD048,WREN,3J,,N+0,7,4,8,9,2013
N,  EYD051,WREN,3J,,N+0,7,3,8,9,2013
N,  EYD052,WREN,3J,,N+0,7,3,8,9,2013
R, LE35006,BLABI,5,M,N-1,7,1,8,9,2013
N, LE35067,BLABI,3J,,N-1,7,2,8,9,2013
N, LE35068,BLABI,3J,M,N+0,7,4,8,9,2013
N, LE35069,BLABI,3J,,N+0,7,4,8,9,2013
N, LE35070,BLABI,3J,,N+0,7,5,8,9,2013
N, LE35071,BLABI,3J,,N+0,7,6,8,9,2013
N, D309155,BLACA,3J,,N+1,7,7,8,9,2013
N, D309158,BLACA,3J,M,N-1,7,1,8,9,2013
N, D309159,BLACA,3J,M,N+0,7,6,8,9,2013
R, X649606,BLACA,4,F,N+0,7,4,8,9,2013
N, D309145,BLUTI,3J,,N-1,7,1,8,9,2013
N, D309146,BLUTI,3J,,N-1,7,1,8,9,2013
R, L327788,BLUTI,3J,,N+0,7,5,8,9,2013
N, D309134,BULLF,3J,,N+1,7,8,8,9,2013
N, D309135,BULLF,3J,,N+1,7,8,8,9,2013
N, D309163,BULLF,3,F,N+0,7,3,8,9,2013
N, D309164,BULLF,3J,,N+0,7,6,8,9,2013
N, D309144,CHAFF,3J,M,N-1,7,1,8,9,2013
N,  EYD049,CHIFF,3J,,N+0,7,4,8,9,2013
N,  EYD050,CHIFF,3,,N+1,7,9,8,9,2013
N,  EYD053,CHIFF,3J,,N+1,7,7,8,9,2013
N, D309136,COATI,3J,,N+0,7,4,8,9,2013
N, D309149,DUNNO,3,,N+0,7,6,8,9,2013
N, D309153,DUNNO,3,,N+0,7,4,8,9,2013
N, D309157,DUNNO,3,,N-1,7,2,8,9,2013
N, D309162,DUNNO,3J,,N-1,7,1,8,9,2013
R, L731026,DUNNO,4,,N+0,7,4,8,9,2013
N, D309154,GRETI,3J,,N+0,7,5,8,9,2013
R, L731808,GRETI,4,M,N+0,7,5,8,9,2013
R, L731211,MARTI,4,,N+1,7,8,8,9,2013
R, D309051,ROBIN,3,,N+2,7,10,8,9,2013
N, D309147,ROBIN,3J,,N-1,7,2,8,9,2013
N, D309152,ROBIN,3,,N-1,7,1,8,9,2013
N, D309160,ROBIN,3,,N+0,7,6,8,9,2013
R,  CXN785,WREN,4,,N+0,7,5,1,12,2013
R,  EYD051,WREN,3,,N+0,7,5,1,12,2013
N,  EYD112,WREN,3,,N+0,7,3,1,12,2013
R, LE35051,BLABI,4,M,N+0,7,4,1,12,2013
R, LE35067,BLABI,2,F,N-1,7,2,1,12,2013
N, LE35080,BLABI,3,F,N-1,7,1,1,12,2013
N, LE35081,BLABI,4,F,N-1,7,2,1,12,2013
N, LE35083,BLABI,3,M,N-1,7,1,1,12,2013
N, LE35084,BLABI,4,F,N+1,7,7,1,12,2013
R, D309172,BLUTI,3,,N+2,7,10,1,12,2013
N, D309249,BLUTI,3,,N+2,7,10,1,12,2013
R, L731782,BLUTI,4,,N+2,7,10,1,12,2013
R, D309171,BULLF,2,M,N-1,7,2,1,12,2013
N, D309248,BULLF,3,F,N+0,7,5,1,12,2013
N, D309252,DUNNO,3,,N-1,7,2,1,12,2013
R, D309241,GRETI,3,M,N+0,7,5,1,12,2013
R, L327909,MARTI,3,,N+0,7,5,1,12,2013
R, L731211,MARTI,4,,N-1,7,1,1,12,2013
R, V666700,MARTI,2,,N-1,7,2,1,12,2013
R, L731706,ROBIN,2,,N-1,7,1,1,12,2013
R, L731840,ROBIN,4,,N+0,7,5,1,12,2013
N, RW58258,SONTH,3,,N-1,7,2,1,12,2013
R,  CXN995,WREN,6,,N-1,7,2,2,3,2014
N,  EYD134,WREN,5,,N+1,7,8,2,3,2014
N,  EYD135,WREN,5,,N+0,7,5,2,3,2014
N,  EYD138,WREN,5,,N+1,7,8,2,3,2014
R, LE35051,BLABI,6,M,N+0,7,6,2,3,2014
N, LE35113,BLABI,6,F,N+1,7,9,2,3,2014
N, LE35114,BLABI,5,F,N+0,7,6,2,3,2014
R, D309258,BLUTI,5,,N+0,7,4,2,3,2014
N, D309324,BLUTI,5,,N+2,7,10,2,3,2014
N, TR47582,DUNNO,6,,N+1,7,8,2,3,2014
N,  EYD137,GOLDC,5,M,N+0,7,6,2,3,2014
R, D309308,GRETI,5,F,N+1,7,8,2,3,2014
R, L731885,GRETI,6,F,N+0,7,5,2,3,2014
R, TT49072,GRETI,5,,N+1,7,8,2,3,2014
R,  EYD074,TREEC,5,,N+0,7,6,2,3,2014
R,  CXN995,WREN,6,M,N+0,7,6,19,4,2014
R,  EYD124,WREN,5,M,N+1,7,8,19,4,2014
R,  EYD135,WREN,5,M,N+1,7,8,19,4,2014
R,  EYD138,WREN,5,M,N+0,7,4,19,4,2014
N,  EYD156,WREN,5,,N+0,7,3,19,4,2014
N,  EYD159,WREN,5,,N-1,7,1,19,4,2014
N,  EYD160,WREN,5,,N+0,7,4,19,4,2014
R, LE35006,BLABI,6,M,N-1,7,2,19,4,2014
N, LE35119,BLABI,5,M,N+0,7,6,19,4,2014
N, D309370,BLACA,5,M,N+2,7,10,19,4,2014
N, D309371,BLACA,4,F,N+0,7,4,19,4,2014
N, D309372,BLACA,5,M,N+0,7,5,19,4,2014
N, D309376,BLACA,4,F,N+1,7,9,19,4,2014
N, D309377,BLACA,5,F,N-1,7,1,19,4,2014
N, D309378,BLACA,4,M,N+0,7,4,19,4,2014
N, D309379,BLACA,5,M,N+1,7,8,19,4,2014
R, L731949,BLACA,4,M,N+1,7,9,19,4,2014
R, D309172,BLUTI,5,F,N+1,7,9,19,4,2014
R, L731245,BLUTI,6,,N+0,7,3,19,4,2014
R, L731307,BLUTI,6,M,N+0,7,3,19,4,2014
N, D309374,BULLF,5,F,N+0,7,4,19,4,2014
N, D309375,BULLF,5,M,N+0,7,4,19,4,2014
R, D309351,CHAFF,6,M,N-1,7,1,19,4,2014
N, D309373,CHAFF,6,M,N+1,7,9,19,4,2014
R,  CXN861,CHIFF,4,,N+0,7,3,19,4,2014
C,  DRH931,CHIFF,4,M,N+1,7,7,19,4,2014
N,  EYD157,CHIFF,4,M,N+0,7,3,19,4,2014
N,  EYD158,CHIFF,4,M,N+2,7,10,19,4,2014
R, D309136,COATI,5,,N-1,7,2,19,4,2014
R, D309252,DUNNO,5,M,N-1,7,1,19,4,2014
R, L731651,DUNNO,6,M,N-1,7,1,19,4,2014
R, L731925,DUNNO,6,M,N+0,7,3,19,4,2014
R, TR47575,DUNNO,5,M,N+2,7,10,19,4,2014
N, TR47588,DUNNO,4,F,N+0,7,6,19,4,2014
N, TR47589,DUNNO,5,F,N+1,7,7,19,4,2014
R, D309308,GRETI,5,F,N+1,7,9,19,4,2014
R,  EYD073,LOTTI,4,M,N-1,7,2,19,4,2014
R, D309051,ROBIN,5,M,N-1,7,2,19,4,2014
R, D309062,ROBIN,5,M,N+0,7,3,19,4,2014
R, L731822,ROBIN,6,M,N+1,7,9,19,4,2014
N, RW58268,SONTH,5,F,N+0,7,6,19,4,2014
R,  EYD074,TREEC,5,M,N+1,7,8,19,4,2014
R,  EYD138,WREN,4,,N-1,7,2,22,6,2014
N,  EYD190,WREN,6,F,N+1,7,9,22,6,2014
N,  EYD191,WREN,6,F,N+2,7,10,22,6,2014
N,  EYD193,WREN,3J,,N+2,7,10,22,6,2014
N,  EYD194,WREN,5,F,N+0,7,4,22,6,2014
R,  EYD903,WREN,3J,,N+1,7,9,22,6,2014
R, LE35074,BLABI,5,M,N+2,7,10,22,6,2014
N, LE35127,BLABI,6,F,N+0,7,3,22,6,2014
N, LE35128,BLABI,4,F,N+2,7,10,22,6,2014
N, LE35129,BLABI,5,M,N+0,7,4,22,6,2014
N, LE35130,BLABI,6,F,N+0,7,3,22,6,2014
N, LE35133,BLABI,3J,,N-1,7,1,22,6,2014
N, LE35134,BLABI,5,M,N+0,7,6,22,6,2014
R, D309379,BLACA,4,M,N+0,7,3,22,6,2014
N, D309437,BLACA,3J,,N-1,7,1,22,6,2014
N, D309439,BLACA,3J,,N+1,7,8,22,6,2014
N, D309440,BLACA,3J,,N+1,7,9,22,6,2014
N, D309442,BLACA,3J,,N+2,7,10,22,6,2014
N, D309446,BLACA,4,F,N+0,7,4,22,6,2014
N, D309447,BLACA,3J,,N+0,7,6,22,6,2014
N, D309455,BLACA,3J,,N+0,7,4,22,6,2014
N, D309456,BLACA,3J,,N+1,7,7,22,6,2014
N, D309457,BLACA,3J,,N+2,7,10,22,6,2014
N, D309459,BLACA,3J,,N+0,7,3,22,6,2014
N, D309460,BLACA,3J,,N+0,7,4,22,6,2014
R, D309163,BULLF,5,F,N+2,7,10,22,6,2014
R, D309300,BULLF,5,M,N+1,7,9,22,6,2014
R, D309420,BULLF,5,M,N-1,7,2,22,6,2014
R, L731022,BULLF,6,M,N+0,7,3,22,6,2014
N, D309454,CHAFF,3J,,N-1,7,1,22,6,2014
N,  EYD192,CHIFF,4,F,N-1,7,2,22,6,2014
R, D309251,MARTI,4,,N+0,7,4,22,6,2014
R, L327942,MARTI,3J,,N+0,7,3,22,6,2014
R, L328000,MARTI,3J,,N+1,7,7,22,6,2014
R, D309436,ROBIN,3J,,N+0,7,4,22,6,2014
N, D309438,ROBIN,3J,,N+1,7,9,22,6,2014
N, D309445,ROBIN,3J,,N+0,7,6,22,6,2014
N, D309448,ROBIN,3J,,N-1,7,1,22,6,2014
N, D309461,ROBIN,3J,,N+2,7,10,22,6,2014
N, RW58275,SONTH,3J,,N-1,7,1,22,6,2014
R,  EYD051,WREN,4,,N+0,7,4,21,9,2014
N,  EYD264,WREN,3,,N-1,7,1,21,9,2014
N,  EYD265,WREN,3,,N-1,7,1,21,9,2014
N,  EYD266,WREN,3,,N+0,7,3,21,9,2014
N,  EYD267,WREN,3,,N+1,7,7,21,9,2014
R, CT84182,BLABI,4,M,N+1,7,8,21,9,2014
R, LE35067,BLABI,4,F,N+1,7,9,21,9,2014
R, LE35127,BLABI,4,F,N+0,7,5,21,9,2014
R, LE35130,BLABI,4,F,N+1,7,9,21,9,2014
N, LE35161,BLABI,3J,F,N-1,7,2,21,9,2014
N, LE35162,BLABI,3J,F,N-1,7,2,21,9,2014
N, LE35163,BLABI,3,F,N+0,7,4,21,9,2014
N, LE35164,BLABI,3J,M,N+1,7,8,21,9,2014
N, LE35165,BLABI,3,M,N-1,7,2,21,9,2014
N, LE35166,BLABI,3J,M,N+0,7,3,21,9,2014
N, LE35167,BLABI,3J,F,N+1,7,7,21,9,2014
N, LE35168,BLABI,3,M,N+0,7,4,21,9,2014
R, D309372,BLACA,4,M,N+0,7,4,21,9,2014
N, D309560,BLACA,3,M,N-1,7,1,21,9,2014
N, D309562,BLACA,4,F,N-1,7,2,21,9,2014
N, D309563,BLACA,3,F,N-1,7,2,21,9,2014
R, D309548,BLUTI,3,,N+1,7,7,21,9,2014
N, D309566,BLUTI,3,,N+0,7,6,21,9,2014
R, L731795,BLUTI,4,,N+2,7,10,21,9,2014
N, D309568,BULLF,3J,,N+0,7,3,21,9,2014
N,  EYD281,CHIFF,2,,N+2,7,10,21,9,2014
N, TT49490,DUNNO,3,,N+0,7,3,21,9,2014
N,  EYD268,GOLDC,3,M,N+1,7,7,21,9,2014
N,  EYD269,GOLDC,4,M,N+1,7,8,21,9,2014
N,  EYD270,GOLDC,3,M,N-1,7,2,21,9,2014
N,  EYD271,GOLDC,3,M,N+0,7,5,21,9,2014
N,  EYD272,GOLDC,2,M,N+0,7,6,21,9,2014
N,  EYD273,GOLDC,3,M,N+1,7,8,21,9,2014
N,  EYD274,GOLDC,3,F,N+1,7,8,21,9,2014
N,  EYD276,GOLDC,3,M,N+0,7,6,21,9,2014
N,  EYD280,GOLDC,3,M,N+0,7,5,21,9,2014
R, D309148,GRETI,4,F,N+0,7,5,21,9,2014
R, D309051,ROBIN,2,,N+1,7,7,21,9,2014
N, D309561,ROBIN,3,,N+2,7,10,21,9,2014
N, D309564,ROBIN,3,,N+2,7,10,21,9,2014
N, D309565,ROBIN,3,,N+0,7,4,21,9,2014
R,  EYD266,WREN,3,,N-1,7,2,13,12,2014
N,  EYD370,WREN,3,,N+2,7,10,13,12,2014
R,  EYD910,WREN,3,,N+1,7,8,13,12,2014
R,  EYD920,WREN,3,,N+0,7,6,13,12,2014
R, LE35006,BLABI,4,M,N-1,7,1,13,12,2014
R, LE35074,BLABI,4,M,N+0,7,6,13,12,2014
R, LE35081,BLABI,4,F,N+0,7,4,13,12,2014
R, LE35164,BLABI,3,M,N+1,7,8,13,12,2014
R, LE35165,BLABI,3,M,N+1,7,8,13,12,2014
N, LE35175,BLABI,3,F,N+0,7,4,13,12,2014
R, D309172,BLUTI,4,,N+1,7,8,13,12,2014
R, D309258,BLUTI,4,,N+1,7,7,13,12,2014
R, L327946,BLUTI,3,,N+0,7,6,13,12,2014
R, D309300,BULLF,4,M,N+0,7,6,13,12,2014
R, D309252,DUNNO,4,,N+0,7,5,13,12,2014
R, L731925,DUNNO,4,,N+1,7,8,13,12,2014
R,  EYD338,GOLDC,3,F,N+1,7,8,13,12,2014
R,  EYD339,GOLDC,3,M,N+1,7,9,13,12,2014
N,  EYD369,GOLDC,3,M,N+1,7,7,13,12,2014
R, L327968,GRETI,3,M,N+1,7,8,13,12,2014
R,  EYD062,LOTTI,2,,N+1,7,8,13,12,2014
R,  EYD070,LOTTI,2,,N+1,7,8,13,12,2014
R,  EYD072,LOTTI,2,,N+1,7,7,13,12,2014
R,  EYD141,LOTTI,2,,N+0,7,6,13,12,2014
R,  EYD296,LOTTI,2,,N+1,7,8,13,12,2014
N,  EYD367,LOTTI,2,,N+1,7,8,13,12,2014
N,  EYD368,LOTTI,2,,N+1,7,8,13,12,2014
R,  EYD135,WREN,2,,N+1,7,8,21,2,2015
N,  EYD378,WREN,5,,N+2,7,10,21,2,2015
R, LE35127,BLABI,6,F,N-1,7,1,21,2,2015
R, LE35164,BLABI,5,M,N-1,7,1,21,2,2015
R, LE35165,BLABI,5,M,N+0,7,5,21,2,2015
R, LE35168,BLABI,5,M,N+1,7,7,21,2,2015
R, LE35176,BLABI,5,M,N+0,7,6,21,2,2015
R, LE35181,BLABI,5,M,N+1,7,8,21,2,2015
N, LE35197,BLABI,5,M,N-1,7,2,21,2,2015
N, LE35198,BLABI,5,M,N+0,7,3,21,2,2015
N, LE35199,BLABI,6,M,N+0,7,5,21,2,2015
R, D309138,BLUTI,6,,N+0,7,6,21,2,2015
R, D309556,BLUTI,5,,N+0,7,6,21,2,2015
N, D309651,BLUTI,5,,N+0,7,3,21,2,2015
R, V666985,BLUTI,6,,N-1,7,1,21,2,2015
R, D309401,BULLF,6,M,N+1,7,9,21,2,2015
R, D309351,CHAFF,6,M,N-1,7,2,21,2,2015
R, L731693,COATI,4,,N+1,7,7,21,2,2015
N, TT49163,DUNNO,5,,N+1,7,7,21,2,2015
R,  EYD338,GOLDC,5,F,N+2,7,10,21,2,2015
R,  EYD369,GOLDC,5,M,N+0,7,6,21,2,2015
R, D309622,GRETI,4,M,N+0,7,5,21,2,2015
C, D904294,GRETI,5,M,N+0,7,5,21,2,2015
R, TV35706,GRETI,5,F,N+0,7,5,21,2,2015
R, D309487,MARTI,5,,N+0,7,6,21,2,2015
R, D309553,MARTI,5,,N+1,7,8,21,2,2015
N, D309663,ROBIN,5,,N-1,7,1,21,2,2015
R,  EYD912,WREN,5,,N+0,7,4,19,4,2015
R,  EYD920,WREN,4,,N+1,7,8,19,4,2015
R, LE35074,BLABI,6,M,N+0,7,5,19,4,2015
R, LE35164,BLABI,5,M,N+0,7,6,19,4,2015
N, LE35204,BLABI,5,F,N-1,7,2,19,4,2015
N, LE35205,BLABI,6,M,N-1,7,1,19,4,2015
R, D309379,BLACA,4,M,N+2,7,10,19,4,2015
N, D309765,BLACA,5,M,N+2,7,10,19,4,2015
R,  EYD157,CHIFF,4,,N+1,7,9,19,4,2015
N,  EYD397,CHIFF,4,M,N+1,7,9,19,4,2015
N,  EYD398,CHIFF,4,M,N-1,7,1,19,4,2015
N,  EYD399,CHIFF,4,,N+1,7,8,19,4,2015
N,  EYD400,CHIFF,4,M,N-1,7,2,19,4,2015
N,  EYD402,CHIFF,5,M,N+2,7,10,19,4,2015
N, D309766,COATI,5,,N+2,7,10,19,4,2015
R, L731925,DUNNO,6,M,N+1,7,9,19,4,2015
R, TT49163,DUNNO,5,,N+0,7,3,19,4,2015
R, TT49491,DUNNO,5,,N+2,7,10,19,4,2015
R, D904294,GRETI,5,M,N+0,7,6,19,4,2015
R, D309051,ROBIN,6,M,N+1,7,7,19,4,2015
R,  EYD311,TREEC,5,,N+2,7,10,19,4,2015
N,  EYD432,WREN,5,F,N-1,7,2,21,6,2015
R,  EYD902,WREN,5,M,N+1,7,8,21,6,2015
R,  EYD912,WREN,5,,N-1,7,2,21,6,2015
R, LE35164,BLABI,5,M,N+2,7,10,21,6,2015
R, D309370,BLACA,4,M,N-1,7,2,21,6,2015
R, D309371,BLACA,4,F,N-1,7,1,21,6,2015
R, D309412,BLACA,4,M,N-1,7,2,21,6,2015
N, D309835,BLACA,3J,M,N+0,7,5,21,6,2015
N, D309838,BLACA,4,M,N+1,7,7,21,6,2015
N, D309840,BLACA,4,F,N-1,7,1,21,6,2015
N, D309843,BLACA,3J,,N+2,7,10,21,6,2015
N, D309846,BLACA,3J,,N+0,7,3,21,6,2015
N, D309854,BLACA,4,M,N+2,7,10,21,6,2015
N, D309836,BULLF,3J,,N+0,7,6,21,6,2015
N, D309837,BULLF,5,M,N+0,7,6,21,6,2015
N, D309839,BULLF,5,F,N+1,7,9,21,6,2015
N, D309842,BULLF,5,M,N+0,7,6,21,6,2015
N, D309849,BULLF,5,F,N+0,7,4,21,6,2015
N,  EYD433,CHIFF,4,M,N+0,7,6,21,6,2015
N,  EYD434,CHIFF,3J,,N+2,7,10,21,6,2015
N,  EYD435,CHIFF,3J,,N+0,7,5,21,6,2015
N,  EYD436,CHIFF,3J,,N+0,7,5,21,6,2015
N,  EYD437,CHIFF,3J,,N+0,7,6,21,6,2015
R, D309148,GRETI,6,F,N+0,7,6,21,6,2015
R, D808160,MARTI,3J,,N+0,7,6,21,6,2015
R, D808163,MARTI,3J,,N+0,7,5,21,6,2015
R, D808169,MARTI,3J,,N+2,7,10,21,6,2015
N, D309834,ROBIN,5,F,N+0,7,3,21,6,2015
N, D309844,ROBIN,3J,,N+2,7,10,21,6,2015
N, D309853,ROBIN,3J,,N+0,7,6,21,6,2015
N,  EYD440,TREEC,3J,,N+1,7,8,21,6,2015
N,  EYD960,WREN,3,,N-1,7,2,20,9,2015
N,  EYD961,WREN,3,,N+0,7,3,20,9,2015
N,  EYD963,WREN,3,,N-1,7,2,20,9,2015
N,  EYD966,WREN,3,,N+0,7,3,20,9,2015
N,  EYD967,WREN,3J,,N+2,7,10,20,9,2015
N, LE35227,BLABI,3,M,N+0,7,6,20,9,2015
N, D309993,BLACA,3,M,N+0,7,3,20,9,2015
N, D309994,BLACA,4,F,N+1,7,8,20,9,2015
R, D309839,BULLF,4,F,N+0,7,6,20,9,2015
N, D309999,BULLF,3J,M,N+2,7,10,20,9,2015
N, D310000,BULLF,3J,M,N+2,7,10,20,9,2015
N, Z782001,BULLF,3J,M,N+2,7,10,20,9,2015
N, Z782002,BULLF,3J,M,N+2,7,10,20,9,2015
N, Z782003,BULLF,3J,M,N+2,7,10,20,9,2015
N, Z782004,BULLF,3J,M,N+0,7,3,20,9,2015
R, D309861,COATI,3,,N+0,7,3,20,9,2015
R, L731925,DUNNO,4,,N+1,7,9,20,9,2015
N, TT49194,DUNNO,4,,N+0,7,3,20,9,2015
N,  EYD962,GOLDC,3,M,N+0,7,3,20,9,2015
N,  EYD964,GOLDC,3,F,N+0,7,3,20,9,2015
R, D309208,GRETI,4,F,N+2,7,10,20,9,2015
R, TV35601,GRETI,3,M,N+1,7,9,20,9,2015
R, X649376,GRETI,4,F,N+0,7,3,20,9,2015
N,  EYD500,LOTTI,4,,N-1,7,1,20,9,2015
R, D808160,MARTI,3,,N+2,7,10,20,9,2015
R, D309923,ROBIN,3,,N+1,7,9,20,9,2015
N, D309995,ROBIN,3,,N+1,7,7,20,9,2015
N, D309996,ROBIN,3,,N+1,7,8,20,9,2015
N, D309997,ROBIN,3,,N-1,7,2,20,9,2015
N, D309998,ROBIN,4,,N+0,7,6,20,9,2015
N,  EYD965,TREEC,3,,N+0,7,5,20,9,2015
N,  EYD968,TREEC,3,,N+0,7,6,20,9,2015
R,  EYD920,WREN,2,,N+1,7,9,20,12,2015
R,  EYD961,WREN,3,,N+1,7,9,20,12,2015
R,  EYD963,WREN,3,,N-1,7,2,20,12,2015
R, LE35164,BLABI,4,M,N+1,7,8,20,12,2015
N, LE35235,BLABI,3,F,N+0,7,6,20,12,2015
N, LE35236,BLABI,3,F,N-1,7,2,20,12,2015
R, D309061,BLUTI,2,,N+0,7,5,20,12,2015
R, D309258,BLUTI,4,,O-1,7,1,20,12,2015
R, D808195,BLUTI,3,,N+1,7,7,20,12,2015
R, L327788,BLUTI,4,,O-1,7,1,20,12,2015
R, L327946,BLUTI,4,,O-1,7,1,20,12,2015
R, Z782042,BLUTI,3,,N+0,7,6,20,12,2015
R, D309928,BULLF,3,M,N+1,7,8,20,12,2015
R, D309999,BULLF,3,M,N+1,7,7,20,12,2015
N, Z782095,BULLF,3,M,N+1,7,7,20,12,2015
N, Z782098,BULLF,3,M,N+1,7,7,20,12,2015
N, Z782099,BULLF,4,F,N+1,7,7,20,12,2015
N, Z782100,BULLF,3,F,N+1,7,7,20,12,2015
N, Z782101,BULLF,3,M,N+1,7,8,20,12,2015
N, Z782108,BULLF,3,M,N+0,7,4,20,12,2015
R, D309351,CHAFF,4,M,N+0,7,6,20,12,2015
N, Z782107,CHAFF,4,M,N+1,7,9,20,12,2015
R, Z782013,COATI,3,,N+0,7,3,20,12,2015
R, Z782033,COATI,3,,N+0,7,6,20,12,2015
R, Z782047,COATI,3,,N+1,7,7,20,12,2015
N, TT49214,DUNNO,3,,N+0,7,6,20,12,2015
N,  EYD947,GOLDC,3,M,N+2,7,10,20,12,2015
R, D309148,GRETI,4,F,N+0,7,5,20,12,2015
R, D309676,GRETI,4,M,N+1,7,8,20,12,2015
R, L731921,GRETI,4,M,N+1,7,9,20,12,2015
R, TT49070,GRETI,4,M,N+2,7,10,20,12,2015
R, TT49075,GRETI,4,F,N+1,7,9,20,12,2015
R,  EYD296,LOTTI,2,,N+1,7,7,20,12,2015
R,  EYD368,LOTTI,2,,N+0,7,6,20,12,2015
R,  EYD512,LOTTI,2,,N+0,7,6,20,12,2015
R,  EYD513,LOTTI,2,,N+1,7,9,20,12,2015
R,  EYD514,LOTTI,2,,N+1,7,7,20,12,2015
R,  EYD516,LOTTI,2,,N+1,7,7,20,12,2015
R,  EYD518,LOTTI,2,,N+0,7,6,20,12,2015
R,  EYD519,LOTTI,2,,N+0,7,6,20,12,2015
R,  EYD520,LOTTI,2,,N+1,7,7,20,12,2015
R,  EYD520,LOTTI,2,,O-1,7,1,20,12,2015
R,  EYD521,LOTTI,2,,N+1,7,7,20,12,2015
R,  EYD522,LOTTI,2,,N+1,7,7,20,12,2015
R,  EYD523,LOTTI,2,,N+0,7,6,20,12,2015
R,  EYD989,LOTTI,2,,N+1,7,7,20,12,2015
R, D309553,MARTI,4,,N+0,7,6,20,12,2015
R, L327909,MARTI,4,,N+0,7,6,20,12,2015
R, D309995,ROBIN,3,,N+1,7,8,20,12,2015
N, RW58299,SONTH,3,,N+2,7,10,20,12,2015
R,  CXN675,TREEC,4,,N+0,7,6,20,12,2015
R,  EYD469,WREN,5,,N+0,7,4,22,2,2016
N,  EYD578,WREN,5,,N+0,7,3,22,2,2016
R,  EYD963,WREN,5,,N+0,7,4,22,2,2016
R, LE35257,BLABI,5,M,N+0,7,4,22,2,2016
R, L327788,BLUTI,4,,N+1,7,9,22,2,2016
N, Z782146,BLUTI,5,,N+1,7,9,22,2,2016
R, D309999,BULLF,4,M,N+1,7,7,22,2,2016
N, Z782168,BULLF,5,F,N+1,7,8,22,2,2016
N, Z782172,BULLF,5,M,N+1,7,7,22,2,2016
N, Z782145,CHAFF,5,F,N+1,7,7,22,2,2016
R, Z782033,COATI,5,,N+1,7,7,22,2,2016
R, Z782047,COATI,5,,N+1,7,7,22,2,2016
R,  EYD510,GOLDC,5,F,N+0,7,4,22,2,2016
R,  EYD511,GOLDC,4,F,N+1,7,9,22,2,2016
R, D309859,GRETI,5,F,N+1,7,8,22,2,2016
R, D309986,GRETI,5,F,N+0,7,6,22,2,2016
R, Z782037,GRETI,5,M,N-1,7,1,22,2,2016
R, D808163,MARTI,5,,N+1,7,8,22,2,2016
R, D309051,ROBIN,6,,N+0,7,4,22,2,2016
