Record type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
R, P400775,BLACA,5,M,R-1,3,4,2,6,2002
R, P400779,BLACA,4,M,R-1,3,4,2,6,2002
N, P400798,BLACA,5,F,R-1,3,4,2,6,2002
N, P400799,BLACA,3J,,R-1,3,3,2,6,2002
N, P400800,BLACA,3J,,R-1,3,3,2,6,2002
N, P400802,BLACA,3J,,R-1,3,3,2,6,2002
N, P400803,BLACA,4,M,R-1,3,3,2,6,2002
N, P400806,BULLF,5,M,R+0,3,7,2,6,2002
N, P400807,BULLF,5,F,R+0,3,7,2,6,2002
R, P400198,CHAFF,4,F,R+0,3,7,2,6,2002
N,  5Z1436,CHIFF,3J,,R+0,3,5,2,6,2002
N,  5Z1437,CHIFF,3J,,R-1,3,4,2,6,2002
N,  5Z1438,CHIFF,3J,,R-1,3,4,2,6,2002
N,  5Z1439,CHIFF,3J,,R-1,3,4,2,6,2002
N,  5Z1440,CHIFF,3J,,R+0,3,5,2,6,2002
N, P400801,DUNNO,6,M,R-1,3,4,2,6,2002
N, P400804,DUNNO,5,M,R-1,3,3,2,6,2002
N, P400808,DUNNO,3J,,Q+1,3,10,2,6,2002
N, P400818,DUNNO,3J,,R+0,3,5,2,6,2002
N, P400797,ROBIN,3J,,R-1,3,2,2,6,2002
N, P400812,ROBIN,3J,,R-2,3,1,2,6,2002
R, RS78204,SONTH,4,M,R-1,3,2,2,6,2002
N, RS78223,SONTH,3J,,R+0,3,6,2,6,2002
N, RS78224,SONTH,3J,,R+0,3,6,2,6,2002
N, P400805,WILTI,3J,,R-1,3,3,2,6,2002
R,  5Z1469,WREN,2,,R-2,3,1,8,9,2002
R,  5Z1471,WREN,3,,R+0,3,6,8,9,2002
N,  AJD010,WREN,3J,,R-1,3,2,8,9,2002
N,  AJD011,WREN,3,,R-2,3,1,8,9,2002
N,  AJD012,WREN,2,,R-1,3,3,8,9,2002
N,  AJD013,WREN,3,,R-1,3,3,8,9,2002
N, CF40637,BLABI,3J,M,R-2,3,1,8,9,2002
N, CF40638,BLABI,3J,M,R-1,3,3,8,9,2002
N, R123990,BLACA,3,F,Q+1,3,10,8,9,2002
N, R123989,DUNNO,3J,,Q+1,3,9,8,9,2002
N, R123988,ROBIN,3,,R-2,3,1,8,9,2002
R, R123907,WILTI,3,,R-1,3,2,8,9,2002
N, FV89965,WOODP,4,,R+0,3,7,8,9,2002
R, R123528,COATI,3,,R-1,3,3,3,11,2002
R, R123544,COATI,3,M,R-1,3,3,3,11,2002
N,  AJD073,GOLDC,3,F,R-1,3,4,3,11,2002
N,  AJD074,GOLDC,3,M,R+0,3,8,3,11,2002
N,  AJD075,GOLDC,3,M,Q+1,3,9,3,11,2002
N,  AJD076,GOLDC,3,M,R+0,3,6,3,11,2002
R, K720653,GRETI,4,F,R+0,3,7,3,11,2002
N, R123852,ROBIN,3,,R-1,3,4,3,11,2002
R, R123918,ROBIN,3,,Q+1,3,9,3,11,2002
R, R123988,ROBIN,3,,R-1,3,3,3,11,2002
N, ES03300,SPARR,3,F,R+0,3,5,3,11,2002
R, R017107,WILTI,2,,R+0,3,5,3,11,2002
R, R123839,WILTI,3,,Q+1,3,10,3,11,2002
R, R123907,WILTI,3,,R+0,3,6,3,11,2002
R, CF40649,BLABI,5,M,Q+1,3,9,12,1,2003
N, CF40651,BLABI,6,F,Q+1,3,9,12,1,2003
N, CF40653,BLABI,6,M,R+0,3,5,12,1,2003
N, CF40654,BLABI,6,M,R-2,3,1,12,1,2003
N, CF40655,BLABI,6,F,Q+1,3,9,12,1,2003
R, P400167,COATI,6,,R+0,3,6,12,1,2003
R, P400519,COATI,6,,R+0,3,6,12,1,2003
R,  AJD074,GOLDC,5,M,R+0,3,6,12,1,2003
R,  AJD112,GOLDC,4,F,R+0,3,5,12,1,2003
N,  AJD133,GOLDC,5,M,R-1,3,4,12,1,2003
N,  AJD134,GOLDC,5,F,Q+1,3,10,12,1,2003
R, R123994,GRETI,5,F,R-1,3,4,12,1,2003
R,  9Z3016,LOTTI,4,,R-1,3,4,12,1,2003
R, R123988,ROBIN,5,,R-1,3,3,12,1,2003
N, R353020,ROBIN,5,,Q+1,3,9,12,1,2003
R, P400097,WILTI,6,,R+0,3,6,12,1,2003
R,  5Z1409,WREN,6,,R-2,3,1,16,3,2003
R,  5Z1471,WREN,5,,R-1,3,4,16,3,2003
R, R123579,BLUTI,5,,R-2,3,1,16,3,2003
R, R123844,BLUTI,5,F,R-2,3,1,16,3,2003
N, R502512,BLUTI,5,,R-2,3,1,16,3,2003
R, P400502,CHAFF,6,M,Q+1,3,10,16,3,2003
N, R502505,CHAFF,4,M,R-2,3,1,16,3,2003
N, R502506,DUNNO,5,,Q+1,3,9,16,3,2003
R,  AJD133,GOLDC,5,M,R-1,3,3,16,3,2003
N,  AJD146,GOLDC,5,M,R-1,3,3,16,3,2003
N,  AJD147,GOLDC,5,F,R-1,3,3,16,3,2003
N,  AJD148,GOLDC,5,F,R-1,3,3,16,3,2003
R, VV92985,GRETI,5,M,R+0,3,7,16,3,2003
R,  1M5590,LOTTI,4,,R+0,3,8,16,3,2003
R,  8Y3392,LOTTI,4,,R-2,3,1,16,3,2003
R,  9Z3013,LOTTI,4,,R-1,3,3,16,3,2003
N,  AJD149,LOTTI,4,,R-1,3,2,16,3,2003
R, P400130,ROBIN,6,,R+0,3,7,16,3,2003
R, R353020,ROBIN,5,,R+0,3,8,16,3,2003
N, R502513,ROBIN,6,,R-1,3,2,16,3,2003
N, R502514,ROBIN,5,,R-1,3,3,16,3,2003
N, R502515,ROBIN,5,,R-1,3,4,16,3,2003
R,  9Z3034,TREEC,6,,R+0,3,8,16,3,2003
R, N305744,WILTI,6,,R-1,3,2,16,3,2003
R, P400097,WILTI,6,,R-1,3,2,16,3,2003
R,  5Z1409,WREN,6,M,R-1,3,3,8,6,2003
R,  5Z1471,WREN,5,M,R-1,3,4,8,6,2003
R,  9G4152,WREN,4,F,Q+1,3,10,8,6,2003
N, CF40670,BLABI,6,M,R-1,3,4,8,6,2003
N, CF40671,BLABI,5,F,R+0,3,7,8,6,2003
R, RR11997,BLABI,6,M,Q+1,3,10,8,6,2003
R, P400433,BLACA,4,F,R-1,3,3,8,6,2003
N, R502632,BULLF,5,M,Q+1,3,9,8,6,2003
R, P400804,DUNNO,4,M,R-1,3,2,8,6,2003
R, R502506,DUNNO,5,M,R-1,3,4,8,6,2003
N, R502621,DUNNO,4,F,R-1,3,3,8,6,2003
N, R502622,DUNNO,4,M,R-1,3,3,8,6,2003
N, R502625,DUNNO,4,F,R-1,3,2,8,6,2003
N, R502631,DUNNO,5,M,R-2,3,1,8,6,2003
N, R502630,GARWA,4,,R-1,3,2,8,6,2003
R, R353076,ROBIN,5,M,R+0,3,7,8,6,2003
R, R502514,ROBIN,5,,R+0,3,5,8,6,2003
N, R502623,ROBIN,3J,,R-1,3,3,8,6,2003
N, R502624,ROBIN,3J,,R-1,3,4,8,6,2003
N, R502626,ROBIN,5,F,R+0,3,5,8,6,2003
N, R502627,ROBIN,5,M,R-1,3,3,8,6,2003
N, R502628,ROBIN,3J,,R-1,3,3,8,6,2003
N, R502629,ROBIN,3J,,R-1,3,3,8,6,2003
R, N305744,WILTI,4,M,R-2,3,1,8,6,2003
N,  AJD234,WREN,3J,,R+0,3,7,10,8,2003
N,  AJD235,WREN,3J,,R-1,3,4,10,8,2003
N,  AJD237,WREN,3J,,R+0,3,8,10,8,2003
R, RR12000,BLABI,4,F,R-1,3,2,10,8,2003
R, P400156,BULLF,6,M,R+0,3,6,10,8,2003
R, P400392,BULLF,6,F,R+0,3,6,10,8,2003
N, R502735,DUNNO,3J,,Q+1,3,9,10,8,2003
R, VV92967,GRETI,4,F,R-2,3,1,10,8,2003
N, R502734,ROBIN,3,,R+0,3,6,10,8,2003
N, R502736,ROBIN,3J,,R+0,3,5,10,8,2003
N, R502740,ROBIN,3J,,R-2,3,1,10,8,2003
N, R502757,ROBIN,3,,R+0,3,7,10,8,2003
N, R502758,ROBIN,3J,,R-1,3,4,10,8,2003
N, RS78238,SONTH,5,F,R-2,3,1,10,8,2003
R,  AJD210,TREEC,3,,R+0,3,7,10,8,2003
R, RR12000,BLABI,4,F,Q+1,3,10,5,11,2003
R, P400676,GRETI,4,M,R+0,3,8,5,11,2003
N, R502920,GRETI,3,F,R+0,3,8,5,11,2003
R, VS50924,GRETI,3,M,Q+1,3,9,5,11,2003
R,  9Z3034,TREEC,4,,Q+1,3,9,5,11,2003
R,  AJD269,WREN,5,,R+0,3,7,4,1,2004
R,  AJD345,GOLDC,5,M,Q+1,3,9,4,1,2004
R, R502920,GRETI,5,F,R-1,3,2,4,1,2004
R,  AJD043,LOTTI,4,,R+0,3,5,4,1,2004
R,  AJD201,LOTTI,4,,R+0,3,5,4,1,2004
R,  AJD295,LOTTI,4,,R+0,3,5,4,1,2004
R,  AJD303,LOTTI,4,,R+0,3,5,4,1,2004
R,  AJD314,LOTTI,4,,R+0,3,5,4,1,2004
R,  AJD347,LOTTI,4,,R+0,3,5,4,1,2004
N,  AJD376,LOTTI,4,,R+0,3,5,4,1,2004
N, RX57655,REDWI,5,,Q+1,3,10,4,1,2004
R,  5Z1470,TREEC,6,,Q+1,3,10,4,1,2004
R,  AJD237,WREN,5,,R+0,3,6,4,4,2004
N,  AJD405,WREN,5,,R-1,3,3,4,4,2004
N, R353292,CHAFF,6,F,Q+1,3,10,4,4,2004
N, R353295,CHAFF,5,M,R+0,3,8,4,4,2004
R, R353266,COATI,5,F,R-1,3,3,4,4,2004
R, P400804,DUNNO,6,,R-1,3,2,4,4,2004
R, VV92943,GRETI,6,M,R+0,3,5,4,4,2004
R,  9Z3013,LOTTI,4,,R-1,3,4,4,4,2004
N, R353289,ROBIN,5,,R+0,3,8,4,4,2004
N, R353291,ROBIN,5,,R+0,3,7,4,4,2004
R, R502514,ROBIN,4,M,R-1,3,4,4,4,2004
N, RX57669,SONTH,6,,R-1,3,3,4,4,2004
R,  AJD178,WREN,6,F,R-1,3,3,30,5,2004
N,  AJD435,WREN,6,M,R-1,3,2,30,5,2004
N, CT84031,BLABI,5,M,R-2,3,1,30,5,2004
R, P400803,BLACA,6,M,R-1,3,2,30,5,2004
N, R353378,BLACA,4,F,R-1,3,3,30,5,2004
N, R353396,BLACA,5,M,Q+1,3,10,30,5,2004
N, R353391,BULLF,4,M,R-2,3,1,30,5,2004
N, R353399,BULLF,5,F,R-1,3,2,30,5,2004
R, R123796,CHAFF,4,M,Q+1,3,9,30,5,2004
N, R353381,CHAFF,5,F,R-1,3,4,30,5,2004
N, R353383,CHAFF,5,F,Q+1,3,9,30,5,2004
R, R502532,CHAFF,6,M,R-1,3,4,30,5,2004
N, R353377,DUNNO,5,M,R+0,3,6,30,5,2004
R, P400850,GRETI,6,M,Q+1,3,10,30,5,2004
R, RH94761,GRSWO,6,F,Q+1,3,9,30,5,2004
R, R353291,ROBIN,5,F,R+0,3,8,30,5,2004
N, R353380,ROBIN,6,F,R-2,3,1,30,5,2004
N, R353385,ROBIN,5,F,Q+1,3,10,30,5,2004
N, R353389,ROBIN,3J,,R+0,3,5,30,5,2004
N, R353392,ROBIN,3J,,R-1,3,3,30,5,2004
N, R353393,ROBIN,5,F,R-1,3,2,30,5,2004
N, RX57663,SONTH,4,F,Q+1,3,10,30,5,2004
N, R353382,SPOFL,4,F,R-2,3,1,30,5,2004
N, R353384,SPOFL,4,M,R-1,3,2,30,5,2004
R,  AJD334,TREEC,5,,R-2,3,1,30,5,2004
R,  9G4196,WREN,3J,,R-1,3,3,15,8,2004
R,  AJD454,WREN,3J,,R+0,3,8,15,8,2004
N,  AJD480,WREN,5,F,R-1,3,4,15,8,2004
N,  AJD481,WREN,4,,R-1,3,3,15,8,2004
N,  AJD482,WREN,3J,,R+0,3,8,15,8,2004
N, CT84047,BLABI,3J,M,R-2,3,1,15,8,2004
N, R353537,BULLF,3J,,R-2,3,1,15,8,2004
R, P400167,COATI,4,M,R-2,3,1,15,8,2004
N, R353540,DUNNO,3J,,R-1,3,3,15,8,2004
R, R353470,ROBIN,3,,R+0,3,7,15,8,2004
N, R353538,ROBIN,3,,R-1,3,2,15,8,2004
N, R353539,ROBIN,3,,R-1,3,4,15,8,2004
R, RS78238,SONTH,4,F,R-2,3,1,15,8,2004
R, P400097,WILTI,4,,R-2,3,1,15,8,2004
R,  AJD480,WREN,2,,R-1,3,4,24,10,2004
N, CT84052,BLABI,3,F,R-1,3,4,24,10,2004
R,  AXL025,LOTTI,2,,R+0,3,5,24,10,2004
R,  AXL026,LOTTI,2,,R+0,3,5,24,10,2004
R,  AXL029,LOTTI,2,,R+0,3,5,24,10,2004
N,  AXL064,LOTTI,2,,R+0,3,5,24,10,2004
N, R353645,ROBIN,3,,R-2,3,1,24,10,2004
R, RS78238,SONTH,4,,R-2,3,1,24,10,2004
N,  AXL116,WREN,6,,R-1,3,3,16,1,2005
R, CT84050,BLABI,5,F,Q+1,3,10,16,1,2005
R, CT84051,BLABI,5,M,Q+1,3,10,16,1,2005
R,  AXL017,GOLDC,5,M,R+0,3,5,16,1,2005
R,  AXL034,GOLDC,5,F,R-1,3,3,16,1,2005
R,  AXL073,GOLDC,5,M,R+0,3,5,16,1,2005
R,  AXL093,GOLDC,4,M,R+0,3,5,16,1,2005
N,  AXL115,GOLDC,5,M,R+0,3,5,16,1,2005
R,  AJD364,LOTTI,4,,R+0,3,7,16,1,2005
R,  AXL032,LOTTI,4,,R+0,3,5,16,1,2005
R, R502514,ROBIN,6,,R-1,3,4,16,1,2005
N,  AXL124,WREN,5,,R+0,3,6,20,3,2005
N,  AXL125,WREN,5,,R-1,3,2,20,3,2005
N,  AXL128,WREN,4,,R-1,3,3,20,3,2005
R, CT84051,BLABI,5,M,R+0,3,8,20,3,2005
R, R502586,CHAFF,6,F,R-1,3,3,20,3,2005
N, R353852,DUNNO,6,,R-1,3,2,20,3,2005
N, R353853,DUNNO,5,,R-1,3,2,20,3,2005
R,  AXL034,GOLDC,4,F,R-1,3,3,20,3,2005
N, R353858,GRETI,5,F,R-2,3,1,20,3,2005
R, R353465,ROBIN,4,,Q+1,3,10,20,3,2005
R, R353645,ROBIN,5,,R-1,3,2,20,3,2005
N, R353845,ROBIN,5,,R-1,3,3,20,3,2005
N, R353846,ROBIN,5,,R+0,3,5,20,3,2005
N, R353849,ROBIN,5,,Q+1,3,10,20,3,2005
R,  AJD334,TREEC,6,,R+0,3,5,20,3,2005
R,  AJD489,TREEC,5,,Q+1,3,9,20,3,2005
R,  AXL126,WREN,4,M,R+0,3,5,29,5,2005
R,  AXL128,WREN,5,,Q+1,3,10,29,5,2005
N,  AXL162,WREN,5,M,Q+1,3,9,29,5,2005
N,  AXL164,WREN,5,F,R+0,3,7,29,5,2005
N,  AXL166,WREN,6,M,R+0,3,7,29,5,2005
R, CF40611,BLABI,6,M,R-1,3,3,29,5,2005
N, CT84091,BLABI,5,F,R-1,3,3,29,5,2005
N, R353956,BLACA,5,F,R-1,3,3,29,5,2005
N, R353957,BLACA,6,F,R-1,3,4,29,5,2005
N, R353959,BLACA,5,M,R-1,3,3,29,5,2005
N, R353960,BLACA,5,M,R-1,3,3,29,5,2005
N, R353961,BLACA,6,M,R+0,3,8,29,5,2005
N, R353980,BLACA,6,F,Q+1,3,10,29,5,2005
R, R353605,BLUTI,5,F,R+0,3,8,29,5,2005
R, P400321,CHAFF,6,M,R+0,3,8,29,5,2005
R, R353288,CHAFF,6,M,Q+1,3,10,29,5,2005
N, R353963,CHAFF,6,F,R-1,3,2,29,5,2005
N,  AXL163,CHIFF,6,M,R-1,3,3,29,5,2005
R, P400710,DUNNO,6,F,R-1,3,4,29,5,2005
R, R353737,DUNNO,4,F,R+0,3,8,29,5,2005
R, R353850,DUNNO,5,F,R-1,3,3,29,5,2005
R, R353852,DUNNO,4,M,R-1,3,3,29,5,2005
N, R353955,DUNNO,5,M,R-1,3,3,29,5,2005
N, R353964,DUNNO,5,M,R-1,3,2,29,5,2005
N, R353966,DUNNO,5,M,Q+1,3,10,29,5,2005
N, R353958,GOLDF,6,F,R-1,3,3,29,5,2005
R, R353866,GRETI,5,F,R-1,3,3,29,5,2005
R, CT84078,GRSWO,4,F,R-1,3,4,29,5,2005
R, CT84084,GRSWO,4,M,R+0,3,8,29,5,2005
N,  AXL168,LOTTI,3J,,R-1,3,2,29,5,2005
R, R353481,ROBIN,5,M,R-1,3,3,29,5,2005
R, R353645,ROBIN,5,M,R-2,3,1,29,5,2005
N, R353962,ROBIN,3J,,R-2,3,1,29,5,2005
N, R353965,ROBIN,5,M,Q+1,3,9,29,5,2005
N,  AXL211,WREN,3J,,R+0,3,5,7,8,2005
N,  AXL212,WREN,3J,,R+0,3,6,7,8,2005
N,  AXL213,WREN,3J,,R-1,3,4,7,8,2005
R, R353866,GRETI,4,F,Q+1,3,9,7,8,2005
R, TC61013,GRETI,4,M,Q+1,3,10,7,8,2005
R,  AXL212,WREN,3,,R+0,3,5,23,10,2005
N,  AXL293,WREN,4,,R+0,3,7,23,10,2005
N,  AXL294,WREN,3,,R-1,3,3,23,10,2005
N,  AXL300,WREN,3,,R+0,3,8,23,10,2005
N,  AXL292,GOLDC,3,M,R+0,3,6,23,10,2005
R, R353899,GRETI,4,M,R+0,3,8,23,10,2005
N, T663120,ROBIN,3,,Q+1,3,10,23,10,2005
R,  AXL240,TREEC,3,,R+0,3,8,23,10,2005
N,  AXL357,WREN,4,,R+0,3,8,8,1,2006
N,  AXL358,WREN,4,,Q+1,3,10,8,1,2006
N,  AXL359,WREN,5,,R-2,3,1,8,1,2006
R, CT84051,BLABI,6,M,Q+1,3,9,8,1,2006
R, CT84091,BLABI,6,F,R+0,3,6,8,1,2006
N, CT84226,BLABI,6,M,R+0,3,7,8,1,2006
N, CT84227,BLABI,5,F,R-2,3,1,8,1,2006
R, T663130,COATI,5,,Q+1,3,10,8,1,2006
N, T663162,DUNNO,5,,R-1,3,2,8,1,2006
R,  AXL254,GOLDC,5,M,Q+1,3,9,8,1,2006
R,  AXL285,GOLDC,4,M,R+0,3,5,8,1,2006
R,  AXL287,GOLDC,5,F,R+0,3,7,8,1,2006
N,  AXL361,GOLDC,5,M,Q+1,3,9,8,1,2006
N,  AXL362,GOLDC,5,F,R+0,3,8,8,1,2006
R, R353189,GRETI,5,F,R+0,3,6,8,1,2006
R, R353645,ROBIN,6,,R-1,3,3,8,1,2006
R, R353145,WILTI,5,,Q+1,3,9,8,1,2006
R,  AXL212,WREN,5,,R+0,3,5,19,3,2006
N,  AXL381,WREN,5,,R-1,3,3,19,3,2006
R, T663049,DUNNO,5,,R+0,3,6,19,3,2006
R,  AXL287,GOLDC,5,F,R-1,3,4,19,3,2006
N, T663230,GRETI,5,F,Q+1,3,10,19,3,2006
R,  AXL240,TREEC,5,,R+0,3,5,19,3,2006
N,  AXL409,WREN,5,F,R+0,3,7,28,5,2006
N,  AXL411,WREN,6,M,R-2,3,1,28,5,2006
R, CT84091,BLABI,6,F,Q+1,3,9,28,5,2006
N, CT84254,BLABI,5,M,Q+1,3,9,28,5,2006
N, CT84255,BLABI,3J,,R+0,3,7,28,5,2006
N, CT84256,BLABI,6,M,Q+1,3,10,28,5,2006
N, CT84257,BLABI,5,M,R+0,3,6,28,5,2006
R, T663073,BLACA,4,M,R+0,3,5,28,5,2006
N, T663300,BLACA,5,M,Q+1,3,10,28,5,2006
N, T663301,BLACA,5,M,Q+1,3,9,28,5,2006
N, T663302,BLACA,5,F,Q+1,3,10,28,5,2006
N, T663306,BLACA,4,F,Q+1,3,10,28,5,2006
N, T663317,BLACA,5,M,R-1,3,3,28,5,2006
R, R353288,CHAFF,6,M,Q+1,3,9,28,5,2006
R, R502532,CHAFF,6,M,R-1,3,3,28,5,2006
R, T663240,GRETI,5,M,R-1,3,3,28,5,2006
N, T663314,GRETI,5,F,R-2,3,1,28,5,2006
R, CT84060,GRSWO,6,F,R-1,3,3,28,5,2006
N,  AXL408,LOTTI,1J,,Q+1,3,10,28,5,2006
R, R353934,MARTI,4,,Q+1,3,9,28,5,2006
R, R353289,ROBIN,6,M,R-1,3,4,28,5,2006
N, T663299,ROBIN,5,F,R-1,3,2,28,5,2006
N, T663304,ROBIN,3J,,R-1,3,4,28,5,2006
N, T663305,ROBIN,3J,,R+0,3,5,28,5,2006
R, RX57678,SONTH,4,,R+0,3,8,28,5,2006
N, RX57695,SONTH,5,F,R+0,3,6,28,5,2006
N, RX57696,SONTH,3J,,R+0,3,6,28,5,2006
N, RX57697,SONTH,4,M,R+0,3,8,28,5,2006
R,  AJD489,TREEC,6,F,Q+1,3,10,28,5,2006
N,  AXL493,WREN,3J,,R-1,3,4,20,8,2006
N,  AXL495,WREN,3J,,R-1,3,3,20,8,2006
N,  AXL496,WREN,3J,,R-1,3,3,20,8,2006
N,  AXL497,WREN,3J,,R+0,3,7,20,8,2006
N, CT84280,BLABI,5,F,R+0,3,8,20,8,2006
R, R558492,ROBIN,3J,,Q+1,3,10,20,8,2006
N, R558857,ROBIN,3J,,R-1,3,2,20,8,2006
N, R558858,ROBIN,3J,,R-1,3,3,20,8,2006
N,  2U4150,WREN,2,,R-1,3,4,22,10,2006
N, V053977,BLUTI,3,,Q+1,3,10,22,10,2006
N, V053978,BLUTI,3,,Q+1,3,10,22,10,2006
N, V053984,BLUTI,3,,Q+1,3,9,22,10,2006
N, V053976,COATI,3,,R+0,3,7,22,10,2006
N, V053983,DUNNO,3,,R-1,3,3,22,10,2006
R, T663244,GRETI,4,M,Q+1,3,10,22,10,2006
R, T663464,GRETI,3,M,Q+1,3,10,22,10,2006
R,  2U4106,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4151,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4152,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4153,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4154,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4155,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4156,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4157,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4158,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4159,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4160,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4164,LOTTI,2,,Q+1,3,9,22,10,2006
N,  2U4165,LOTTI,2,,Q+1,3,9,22,10,2006
N,  2U4166,LOTTI,2,,Q+1,3,10,22,10,2006
N,  2U4167,LOTTI,2,,Q+1,3,10,22,10,2006
R,  AXL408,LOTTI,2,,Q+1,3,10,22,10,2006
R, R558484,ROBIN,3,,R+0,3,7,22,10,2006
R, R558492,ROBIN,3,,Q+1,3,10,22,10,2006
N,  BYP559,WREN,5,,R+0,3,6,7,1,2007
R, CT84091,BLABI,6,F,R+0,3,8,7,1,2007
N, CT84288,BLABI,5,F,Q+1,3,9,7,1,2007
N, R558944,BLUTI,5,,Q+1,3,9,7,1,2007
R, V053926,BULLF,4,F,R-2,3,1,7,1,2007
N, R558949,CHAFF,5,F,R-1,3,2,7,1,2007
R,  2U4133,GOLDC,4,F,Q+1,3,10,7,1,2007
N, R558948,GRETI,5,F,Q+1,3,9,7,1,2007
C, T005041,GRETI,6,F,R+0,3,7,7,1,2007
R,  2U4167,LOTTI,4,,Q+1,3,10,7,1,2007
R,  AXL408,LOTTI,4,,Q+1,3,10,7,1,2007
N,  BYP557,LOTTI,4,,R+0,3,5,7,1,2007
R, V053923,MARTI,4,,R-1,3,2,7,1,2007
R, R353289,ROBIN,6,,R+0,3,5,7,1,2007
N, R558940,ROBIN,5,,R-1,3,2,7,1,2007
R, BA36697,GRETI,5,M,R-2,3,1,25,3,2007
R, R558679,GRETI,6,F,R-2,3,1,25,3,2007
R, T663247,GRETI,6,M,R-1,3,2,25,3,2007
R, V475001,GRETI,5,F,Q+1,3,9,25,3,2007
R,  AJD362,LOTTI,4,,R+0,3,5,25,3,2007
R,  AXL495,WREN,4,F,R+0,3,8,10,6,2007
N,  BYP649,WREN,5,,R-1,3,3,10,6,2007
N,  BYP650,WREN,6,,R+0,3,6,10,6,2007
N,  BYP651,WREN,5,M,R+0,3,6,10,6,2007
N,  BYP653,WREN,5,M,R+0,3,5,10,6,2007
R, CF40611,BLABI,6,M,R-2,3,1,10,6,2007
N, CT84314,BLABI,5,M,R-1,3,2,10,6,2007
N, CT84315,BLABI,5,M,R+0,3,8,10,6,2007
N, CT84317,BLABI,5,M,R-1,3,2,10,6,2007
N, RX57825,BLABI,5,M,R+0,3,7,10,6,2007
R, T663015,BLACA,4,M,R-2,3,1,10,6,2007
N, V475185,BLACA,5,M,R-2,3,1,10,6,2007
N, V475186,BLACA,5,F,R-1,3,2,10,6,2007
N, V475188,BLACA,3J,,R-1,3,4,10,6,2007
R, V475087,BLUTI,5,M,R-1,3,4,10,6,2007
R, R353935,BULLF,4,M,Q+1,3,10,10,6,2007
R, V053926,BULLF,5,F,Q+1,3,10,10,6,2007
N, V475187,BULLF,3J,,Q+1,3,9,10,6,2007
R, P400021,CHAFF,4,M,R-1,3,2,10,6,2007
N, V475200,CHAFF,3J,,R-1,3,2,10,6,2007
R,  BYP610,CHIFF,4,M,Q+1,3,10,10,6,2007
N,  BYP652,CHIFF,4,M,Q+1,3,10,10,6,2007
N,  BYP655,CHIFF,5,F,R+0,3,8,10,6,2007
N, V475195,ROBIN,5,,R-1,3,2,10,6,2007
N, V475201,ROBIN,3J,,R-2,3,1,10,6,2007
N, V475202,ROBIN,6,M,R+0,3,5,10,6,2007
N, V475203,ROBIN,3J,,R+0,3,7,10,6,2007
N, RX57823,SONTH,3J,,R-2,3,1,10,6,2007
N, RX57824,SONTH,5,M,R+0,3,8,10,6,2007
N, V475378,BLACA,3,M,Q+1,3,9,23,9,2007
R, R353448,BLUTI,4,,Q+1,3,10,23,9,2007
R, R353637,BULLF,6,M,R-2,3,1,23,9,2007
N, V475379,BULLF,6,F,R-2,3,1,23,9,2007
N, V475383,BULLF,3J,M,R-1,3,3,23,9,2007
R, V475156,DUNNO,4,,R+0,3,8,23,9,2007
R, BE34140,GRETI,3,M,Q+1,3,10,23,9,2007
N, V475384,GRETI,3,M,Q+1,3,10,23,9,2007
N,  BYP730,LOTTI,2,,Q+1,3,10,23,9,2007
N,  BYP731,LOTTI,2,,Q+1,3,10,23,9,2007
N, V475380,ROBIN,3,,R-1,3,2,23,9,2007
N, V475381,ROBIN,4,,R-1,3,2,23,9,2007
N, V475382,ROBIN,3,,R+0,3,6,23,9,2007
R,  5Z1470,TREEC,4,,Q+1,3,9,23,9,2007
R, V475249,WILTI,3,,R+0,3,7,23,9,2007
N,  BYP761,WREN,3,,R-1,3,3,21,10,2007
N,  BYP762,WREN,3,,R-1,3,3,21,10,2007
N,  BYP763,WREN,3,,R+0,3,6,21,10,2007
R, V053983,DUNNO,2,,R-1,3,3,21,10,2007
N,  BYP760,GOLDC,2,M,R+0,3,7,21,10,2007
N, V475423,GRETI,3,M,R-2,3,1,21,10,2007
R, V475381,ROBIN,2,,R-2,3,1,21,10,2007
R, V475382,ROBIN,3,,R+0,3,6,21,10,2007
N, V475420,ROBIN,3,,R-1,3,2,21,10,2007
R,  BYP649,WREN,6,,R+0,3,5,6,1,2008
R,  BYP761,WREN,5,,R-1,3,3,6,1,2008
R,  BYP762,WREN,5,,R-1,3,4,6,1,2008
N,  BYP796,WREN,6,,Q+1,3,10,6,1,2008
N, CT84371,BLABI,5,M,R-1,3,2,6,1,2008
N, CT84373,BLABI,5,M,R+0,3,5,6,1,2008
R, R558962,BLUTI,6,,R+0,3,6,6,1,2008
R, V475434,BLUTI,5,,R+0,3,6,6,1,2008
