Record type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
R,  CXN775,WREN,2,,L+1,4,5,29,10,2012
R, L731307,BLUTI,4,,M+0,4,1,29,10,2012
N, L731805,DUNNO,3,,K+0,4,9,29,10,2012
R,  CXN912,GOLDC,3,M,M+0,4,2,29,10,2012
N,  CXN928,GOLDC,3,F,L+0,4,3,29,10,2012
N,  CXN940,GOLDC,3,M,M+0,4,1,29,10,2012
R, TT49002,GRETI,3,M,L+0,4,3,29,10,2012
R,  CXN715,LOTTI,2,,L+0,4,4,29,10,2012
R, L731772,ROBIN,3,,M+0,4,2,29,10,2012
N, L731807,ROBIN,3,,M+0,4,1,29,10,2012
R, L731307,BLUTI,6,,M+0,4,2,13,1,2013
N, L731851,BULLF,5,F,L+1,4,6,13,1,2013
R, L731693,COATI,5,,M+0,4,2,13,1,2013
R, TT49002,GRETI,5,M,K+0,4,7,13,1,2013
R, V475936,GRETI,6,F,L+0,4,4,13,1,2013
R,  CXN456,LOTTI,4,,L+1,4,6,13,1,2013
R,  CXN715,LOTTI,4,,L+0,4,3,13,1,2013
R, L731208,MARTI,6,,K+0,4,8,13,1,2013
R, L731772,ROBIN,5,,K+0,4,7,13,1,2013
R, CT95943,BLABI,6,M,L+0,4,3,31,3,2013
R, L803132,BLUTI,5,,L+0,4,4,31,3,2013
N, L731911,CHAFF,5,F,K+0,4,10,31,3,2013
N, L731912,CHAFF,6,M,K+0,4,10,31,3,2013
N, L731913,CHAFF,6,F,K+0,4,10,31,3,2013
R, L731693,COATI,5,,K+0,4,10,31,3,2013
R, L731734,GRETI,5,M,L+0,4,4,31,3,2013
R, L731885,GRETI,5,F,L+0,4,4,31,3,2013
R, L731704,ROBIN,5,M,L+0,4,4,31,3,2013
R, L731772,ROBIN,5,,M+0,4,1,31,3,2013
N,  CXN859,WREN,5,F,L+1,4,6,2,6,2013
N, L731979,BLACA,4,F,L+1,4,6,2,6,2013
N, L731987,BLACA,5,M,L+0,4,4,2,6,2013
R, L731693,COATI,5,F,K+0,4,8,2,6,2013
R, X649604,COATI,6,M,K+0,4,8,2,6,2013
N, L731978,DUNNO,6,M,K+0,4,10,2,6,2013
N, L731980,DUNNO,6,F,K+0,4,7,2,6,2013
N, L731981,ROBIN,6,M,K+0,4,9,2,6,2013
N, L731982,ROBIN,5,F,K+0,4,8,2,6,2013
R,  CXN122,TREEC,6,F,L+0,4,4,2,6,2013
R,  CXN546,TREEC,6,M,L+1,4,6,2,6,2013
N,  EYD020,WREN,3J,,L+1,4,5,18,8,2013
N,  EYD021,WREN,5,,K+0,4,8,18,8,2013
N,  EYD022,WREN,3J,,K+0,4,9,18,8,2013
N,  EYD023,WREN,3J,,K+0,4,9,18,8,2013
N,  EYD024,WREN,3J,,K+0,4,8,18,8,2013
N,  EYD025,WREN,3J,,K+0,4,9,18,8,2013
N,  EYD027,WREN,3J,,K+0,4,9,18,8,2013
R, L327780,BLUTI,3J,,L+1,4,6,18,8,2013
N, D309091,ROBIN,3J,,L+1,4,5,18,8,2013
N, RW58257,SONTH,5,,L+1,4,5,18,8,2013
R, EL87473,SPARR,5,F,M+0,4,1,18,8,2013
R, DK98428,JAY,3,,M+0,4,1,10,11,2013
R,  EYD020,WREN,3,,L+0,4,4,10,11,2013
N, D309223,BLUTI,3,,L+0,4,3,10,11,2013
R, L731436,BLUTI,4,,K+0,4,9,10,11,2013
R, L731978,DUNNO,2,,L+1,4,6,10,11,2013
N,  EYD100,GOLDC,2,F,K+0,4,8,10,11,2013
N,  EYD101,GOLDC,3,M,M+0,4,1,10,11,2013
N, D309224,ROBIN,3,,K+0,4,8,10,11,2013
R, L731772,ROBIN,4,,L+0,4,4,10,11,2013
N, LE35110,BLABI,5,F,M+0,4,2,12,1,2014
N, TR47581,DUNNO,5,,M+0,4,2,12,1,2014
R, D309094,GRETI,5,M,M+0,4,2,12,1,2014
R, TJ49879,GRETI,6,F,M+0,4,2,12,1,2014
R,  CXN897,WREN,4,,L+1,4,5,30,3,2014
R,  EYD023,WREN,5,,L+0,4,4,30,3,2014
R,  EYD124,WREN,5,,K+0,4,8,30,3,2014
R,  EYD128,WREN,6,,K+0,4,7,30,3,2014
R, D309326,BLUTI,5,,L+1,4,5,30,3,2014
R, L731307,BLUTI,6,,K+0,4,8,30,3,2014
N, D309362,BULLF,5,M,K+0,4,9,30,3,2014
N,  EYD149,CHIFF,4,,K+0,4,8,30,3,2014
N,  EYD151,CHIFF,4,,L+1,4,6,30,3,2014
R, L731693,COATI,6,,L+0,4,4,30,3,2014
R, L731978,DUNNO,6,,K+0,4,9,30,3,2014
N, TR47586,DUNNO,4,M,K+0,4,9,30,3,2014
N, TR47587,DUNNO,5,,L+0,4,4,30,3,2014
R, TT49072,GRETI,5,F,L+0,4,4,30,3,2014
R,  CXN122,TREEC,6,,K+0,4,7,30,3,2014
R,  EYD056,TREEC,5,,K+0,4,7,30,3,2014
R,  EYD074,TREEC,5,,L+0,4,4,30,3,2014
N,  EYD153,TREEC,5,,K+0,4,8,30,3,2014
R,  EYD023,WREN,5,M,L+0,4,3,1,6,2014
R,  EYD128,WREN,6,M,M+0,4,2,1,6,2014
R,  EYD130,WREN,6,F,L+0,4,3,1,6,2014
N,  EYD182,WREN,5,M,K+0,4,9,1,6,2014
N,  EYD185,WREN,6,F,L+0,4,4,1,6,2014
N, LE35121,BLABI,6,M,K+0,4,10,1,6,2014
N, LE35122,BLABI,5,F,K+0,4,10,1,6,2014
N, LE35123,BLABI,5,M,K+0,4,10,1,6,2014
N, D309415,BLACA,5,F,K+0,4,9,1,6,2014
N, D309424,BLACA,5,M,K+0,4,7,1,6,2014
R, L731987,BLACA,4,M,L+1,4,5,1,6,2014
R, D309326,BLUTI,5,F,M+0,4,1,1,6,2014
R, D309171,BULLF,4,M,L+1,4,6,1,6,2014
R, D309375,BULLF,4,M,M+0,4,1,1,6,2014
N, D309419,BULLF,5,F,K+0,4,9,1,6,2014
N, D309420,BULLF,5,M,K+0,4,10,1,6,2014
N,  EYD183,CHIFF,4,F,K+0,4,10,1,6,2014
R, L327909,MARTI,5,,K+0,4,10,1,6,2014
N, D309413,ROBIN,5,M,M+0,4,2,1,6,2014
N, D309414,ROBIN,5,F,K+0,4,8,1,6,2014
N, D309417,ROBIN,3J,,K+0,4,9,1,6,2014
N, D309422,ROBIN,3J,,K+0,4,8,1,6,2014
R, L731900,ROBIN,6,F,M+0,4,2,1,6,2014
N,  EYD232,WREN,3,,L+1,4,6,17,8,2014
N,  EYD236,WREN,3J,,L+0,4,4,17,8,2014
N,  EYD238,WREN,3J,,L+1,4,6,17,8,2014
N, LE35151,BLABI,3J,M,K+0,4,7,17,8,2014
N, LE35152,BLABI,3J,M,L+1,4,5,17,8,2014
N, LE35153,BLABI,3J,F,L+1,4,5,17,8,2014
N, LE35155,BLABI,3J,M,L+0,4,4,17,8,2014
N, D309520,BLACA,3,M,L+1,4,6,17,8,2014
N, D309517,BULLF,3J,,K+0,4,8,17,8,2014
N, D309516,ROBIN,3J,,M+0,4,1,17,8,2014
N, D309518,ROBIN,3J,,K+0,4,9,17,8,2014
N, D309519,ROBIN,3J,,K+0,4,9,17,8,2014
R,  EYD236,WREN,3,,L+1,4,5,26,10,2014
R, D309171,BULLF,4,M,K+0,4,9,26,10,2014
R, D808068,BULLF,3,M,K+0,4,9,26,10,2014
N, L327955,BULLF,4,F,K+0,4,9,26,10,2014
N, L327956,BULLF,3,M,K+0,4,9,26,10,2014
N, L327963,BULLF,3,F,L+1,4,6,26,10,2014
N, L327964,COATI,3,,K+0,4,7,26,10,2014
N,  EYD336,GOLDC,3,M,L+1,4,6,26,10,2014
N,  EYD338,GOLDC,3,F,L+1,4,6,26,10,2014
N,  EYD339,GOLDC,3,M,K+0,4,7,26,10,2014
N,  EYD340,GOLDC,3,F,L+1,4,6,26,10,2014
N,  EYD341,GOLDC,3,F,L+1,4,6,26,10,2014
N, L327953,ROBIN,3,,L+1,4,5,26,10,2014
R, L327967,COATI,5,,K+0,4,9,25,1,2015
R,  EYD338,GOLDC,5,F,K+0,4,8,25,1,2015
N,  EYD374,GOLDC,5,F,K+0,4,8,25,1,2015
R, D309497,GRETI,6,,K+0,4,8,25,1,2015
R,  CXN663,LOTTI,4,,K+0,4,8,25,1,2015
R,  CXN726,LOTTI,4,,K+0,4,8,25,1,2015
R,  CXN833,LOTTI,4,,K+0,4,7,25,1,2015
R,  EYD108,LOTTI,4,,K+0,4,8,25,1,2015
R,  EYD118,LOTTI,4,,K+0,4,8,25,1,2015
R, L327953,ROBIN,5,,L+0,4,4,25,1,2015
N, GR24215,TAWOW,7,,L+1,4,5,25,1,2015
R,  EYD236,WREN,5,,L+0,4,3,5,4,2015
R, LE35197,BLABI,5,M,L+1,4,5,5,4,2015
R,  EYD152,CHIFF,4,,K+0,4,9,5,4,2015
N,  EYD392,CHIFF,4,,K+0,4,8,5,4,2015
N, TT49165,DUNNO,5,,K+0,4,9,5,4,2015
R,  EYD327,GOLDC,5,F,L+1,4,6,5,4,2015
N,  EYD390,LOTTI,4,,M+0,4,1,5,4,2015
R, D309713,ROBIN,5,M,M+0,4,2,5,4,2015
N, D309750,ROBIN,5,,K+0,4,8,5,4,2015
N, D309751,ROBIN,5,,K+0,4,8,5,4,2015
R,  EYD056,TREEC,6,,L+1,4,5,5,4,2015
R,  EYD311,TREEC,5,,M+0,4,1,5,4,2015
R,  EYD337,TREEC,5,,M+0,4,1,5,4,2015
N,  EYD391,TREEC,5,,K+0,4,9,5,4,2015
R,  EYD150,WREN,6,M,K+0,4,8,7,6,2015
R,  EYD236,WREN,4,M,L+0,4,3,7,6,2015
N,  EYD425,WREN,5,F,L+0,4,3,7,6,2015
R,  EYD924,WREN,5,F,K+0,4,7,7,6,2015
R, LE35130,BLABI,6,F,K+0,4,7,7,6,2015
R, LE35169,BLABI,5,M,K+0,4,7,7,6,2015
N, LE35213,BLABI,5,M,L+0,4,4,7,6,2015
N, D309815,BLACA,4,M,K+0,4,10,7,6,2015
R, D309171,BULLF,6,M,K+0,4,10,7,6,2015
N, D309810,BULLF,5,F,K+0,4,7,7,6,2015
N, D309811,BULLF,5,M,K+0,4,7,7,6,2015
R, L327955,BULLF,6,F,K+0,4,10,7,6,2015
R,  EYD184,CHIFF,4,,L+1,4,5,7,6,2015
R,  EYD311,TREEC,4,M,L+1,4,5,7,6,2015
N,  EYD422,TREEC,5,F,K+0,4,10,7,6,2015
R,  AXD411,WREN,3J,,L+1,4,5,16,8,2015
N,  EYD474,WREN,3J,,L+1,4,5,16,8,2015
N, LE35224,BLABI,3J,,K+0,4,8,16,8,2015
N, D309930,BLACA,3,M,K+0,4,7,16,8,2015
N, D309924,ROBIN,3,,L+1,4,5,16,8,2015
N, D309925,ROBIN,3,,K+0,4,7,16,8,2015
N, D309931,ROBIN,3,,K+0,4,8,16,8,2015
N, FP97237,WOODP,4,,L+0,4,4,16,8,2015
N,  EYD501,WREN,3,,K+0,4,8,25,10,2015
R, D309171,BULLF,4,M,K+0,4,9,25,10,2015
R, D309962,BULLF,3,F,M+0,4,1,25,10,2015
N, Z782062,BULLF,3,M,L+1,4,6,25,10,2015
N, Z782063,BULLF,3,M,L+1,4,6,25,10,2015
N,  EYD506,GOLDC,4,M,L+1,4,6,25,10,2015
N,  EYD510,GOLDC,3,F,M+0,4,1,25,10,2015
N,  EYD511,GOLDC,4,F,M+0,4,1,25,10,2015
N,  EYD515,GOLDC,3,M,M+0,4,1,25,10,2015
N,  EYD517,GOLDC,3,F,L+0,4,3,25,10,2015
N, Z782064,GOLDF,3,,L+0,4,4,25,10,2015
R,  CXN994,LOTTI,2,,L+0,4,4,25,10,2015
R,  EYD141,LOTTI,2,,L+0,4,4,25,10,2015
R,  EYD368,LOTTI,2,,M+0,4,1,25,10,2015
N,  EYD512,LOTTI,2,,M+0,4,1,25,10,2015
N,  EYD513,LOTTI,2,,M+0,4,1,25,10,2015
N,  EYD514,LOTTI,2,,M+0,4,1,25,10,2015
N,  EYD516,LOTTI,2,,M+0,4,1,25,10,2015
N,  EYD518,LOTTI,2,,L+0,4,4,25,10,2015
N,  EYD519,LOTTI,2,,L+0,4,4,25,10,2015
N,  EYD520,LOTTI,2,,L+0,4,4,25,10,2015
N,  EYD521,LOTTI,2,,L+0,4,4,25,10,2015
N,  EYD522,LOTTI,2,,L+0,4,4,25,10,2015
N, TT49201,NUTHA,2,F,K+0,4,9,25,10,2015
N, Z782049,ROBIN,3,,K+0,4,9,25,10,2015
R,  EYD968,TREEC,3,,L+0,4,4,25,10,2015
R, CT95943,BLABI,6,M,L+1,4,5,10,1,2016
N, LE35239,BLABI,6,M,K+0,4,7,10,1,2016
N,  EYD566,GOLDC,5,M,K+0,4,8,10,1,2016
N, EL01986,KESTR,6,F,M+0,4,2,10,1,2016
R, Z782049,ROBIN,5,,L+1,4,6,10,1,2016
R,  EYD218,WREN,6,,K+0,4,10,3,4,2016
N,  EYD594,WREN,5,,L+1,4,5,3,4,2016
N,  EYD598,WREN,6,,M+0,4,1,3,4,2016
R, V666961,BLUTI,6,M,L+1,4,6,3,4,2016
N,  EYD597,CHIFF,4,,K+0,4,9,3,4,2016
R, L731978,DUNNO,6,M,K+0,4,10,3,4,2016
N, TT49227,DUNNO,4,M,K+0,4,10,3,4,2016
N,  EYD596,LOTTI,4,,M+0,4,1,3,4,2016
R, D309553,MARTI,6,,K+0,4,10,3,4,2016
R, L327953,ROBIN,6,M,L+0,4,4,3,4,2016
N, Z782325,ROBIN,5,M,L+0,4,4,3,4,2016
N, Z782326,ROBIN,6,M,K+0,4,9,3,4,2016
R,  EYD337,TREEC,6,,K+0,4,8,3,4,2016
R,  EYD598,WREN,6,M,M+0,4,1,5,6,2016
N,  EYD754,WREN,3J,,L+1,4,6,5,6,2016
N,  EYD755,WREN,5,F,M+0,4,2,5,6,2016
N,  EYD758,WREN,6,,K+0,4,10,5,6,2016
N, LE35286,BLABI,5,M,L+1,4,5,5,6,2016
N, LE35287,BLABI,5,M,K+0,4,7,5,6,2016
N, Z782222,BLACA,4,M,L+0,4,3,5,6,2016
N, Z782223,BLACA,3J,,L+0,4,4,5,6,2016
N, Z782224,BLACA,5,M,L+0,4,4,5,6,2016
N, Z782227,BLACA,4,M,L+1,4,5,5,6,2016
R, Z782073,BULLF,5,M,K+0,4,7,5,6,2016
N, Z782228,BULLF,6,F,K+0,4,7,5,6,2016
N,  EYD756,CHIFF,4,,K+0,4,7,5,6,2016
N,  EYD757,CHIFF,4,M,K+0,4,8,5,6,2016
N, TT49242,DUNNO,3J,,M+0,4,1,5,6,2016
N, TT49245,DUNNO,3J,,L+1,4,6,5,6,2016
R, L327953,ROBIN,6,M,K+0,4,8,5,6,2016
R, Z782049,ROBIN,5,F,K+0,4,8,5,6,2016
N, Z782225,ROBIN,3J,,K+0,4,7,5,6,2016
N,  EYD622,WREN,3J,,L+1,4,5,21,8,2016
N,  EYD623,WREN,4,,L+1,4,6,21,8,2016
N,  EYD624,WREN,3J,,K+0,4,7,21,8,2016
N, LE35304,BLABI,3J,M,K+0,4,7,21,8,2016
N, D808396,BLACA,3J,M,L+0,4,3,21,8,2016
N, D808397,BULLF,3J,,L+1,4,6,21,8,2016
R, Z782188,BULLF,5,M,L+1,4,6,21,8,2016
N, TT49262,DUNNO,3J,,K+0,4,9,21,8,2016
N, D808395,MARTI,3,,L+1,4,5,21,8,2016
N, D808394,ROBIN,4,,K+0,4,7,21,8,2016
N, D808398,ROBIN,3J,,K+0,4,9,21,8,2016
R, Z782049,ROBIN,4,,L+1,4,5,21,8,2016
R,  EYD622,WREN,3,,L+0,4,4,30,10,2016
N,  EYD680,WREN,3,,L+1,4,6,30,10,2016
N, LE35315,BLABI,4,F,K+0,4,10,30,10,2016
R, Z782056,MARTI,4,,L+1,4,6,30,10,2016
R, L327953,ROBIN,4,,L+1,4,5,30,10,2016
R, Z782498,ROBIN,3,,K+0,4,8,30,10,2016
N, RT55922,SONTH,3,,K+0,4,8,30,10,2016
R, LE35315,BLABI,6,F,K+0,4,7,22,1,2017
N, LE35331,BLABI,6,F,L+1,4,5,22,1,2017
R, S078612,BLUTI,5,,M+0,4,2,22,1,2017
R, Z782221,BLUTI,6,,L+0,4,3,22,1,2017
N, Z782659,BULLF,5,M,L+1,4,6,22,1,2017
N, TT49290,DUNNO,5,,L+0,4,4,22,1,2017
N, TT49291,DUNNO,5,,L+1,4,5,22,1,2017
N,  EYD833,GOLDC,5,F,L+1,4,5,22,1,2017
N, Z782650,GRETI,5,,K+0,4,9,22,1,2017
R, L327953,ROBIN,6,,L+1,4,5,22,1,2017
R, Z782049,ROBIN,6,,K+0,4,8,22,1,2017
N, Z782660,ROBIN,4,,L+1,4,6,22,1,2017
N, RT55932,SONTH,6,,K+0,4,8,22,1,2017
N, RT55933,SONTH,5,,K+0,4,10,22,1,2017
R,  AXD411,WREN,4,,L+1,4,5,9,4,2017
R,  EYD578,WREN,6,,L+0,4,4,9,4,2017
R,  EYD598,WREN,6,,M+0,4,2,9,4,2017
R,  EYD603,WREN,5,,L+0,4,4,9,4,2017
R,  EYD624,WREN,5,,L+1,4,6,9,4,2017
R,  EYD797,WREN,5,,L+1,4,5,9,4,2017
N,  EYD873,WREN,5,,K+0,4,8,9,4,2017
R, LE35162,BLABI,6,F,L+0,4,4,9,4,2017
R, LE35166,BLABI,6,M,K+0,4,8,9,4,2017
R, LE35325,BLABI,5,M,M+0,4,1,9,4,2017
R, LE35331,BLABI,6,F,K+0,4,10,9,4,2017
N, LE35344,BLABI,5,M,L+1,4,6,9,4,2017
N, LE35345,BLABI,5,M,K+0,4,7,9,4,2017
R, Z782392,BLACA,4,M,K+0,4,8,9,4,2017
N, Z782744,BLACA,4,F,K+0,4,8,9,4,2017
N, Z782745,BLACA,4,M,L+1,4,5,9,4,2017
N, Z782747,BLACA,4,F,L+1,4,6,9,4,2017
R, D309061,BLUTI,6,F,K+0,4,7,9,4,2017
R, L327780,BLUTI,6,M,L+0,4,4,9,4,2017
R, S078585,BLUTI,5,F,L+1,4,5,9,4,2017
R, S078612,BLUTI,5,M,L+0,4,4,9,4,2017
R, S163523,BLUTI,5,M,K+0,4,9,9,4,2017
R, Z782221,BLUTI,6,M,L+0,4,4,9,4,2017
R, Z782550,BLUTI,5,,L+0,4,4,9,4,2017
R, Z782613,BLUTI,5,,L+0,4,4,9,4,2017
R, D309351,CHAFF,6,M,M+0,4,1,9,4,2017
R,  EYD722,CHIFF,4,M,M+0,4,1,9,4,2017
N,  EYD871,CHIFF,4,,L+1,4,6,9,4,2017
N,  EYD872,CHIFF,4,,K+0,4,7,9,4,2017
N,  EYD875,CHIFF,4,,K+0,4,8,9,4,2017
R, L731711,DUNNO,6,M,K+0,4,10,9,4,2017
R, TT49290,DUNNO,5,F,L+1,4,5,9,4,2017
R, TT49297,DUNNO,5,M,K+0,4,10,9,4,2017
N, TT49306,DUNNO,5,M,K+0,4,10,9,4,2017
R, Z496418,GRETI,5,F,K+0,4,7,9,4,2017
R, Z782472,GRETI,5,M,K+0,4,7,9,4,2017
R, Z782738,GRETI,4,F,K+0,4,10,9,4,2017
R, D808395,MARTI,4,,L+1,4,6,9,4,2017
N, TT49305,NUTHA,4,F,L+0,4,3,9,4,2017
N, Z782748,ROBIN,4,,K+0,4,9,9,4,2017
N, RT55940,SONTH,5,M,L+0,4,4,9,4,2017
R,  EYD056,TREEC,6,M,M+0,4,1,9,4,2017
R,  EYD337,TREEC,6,M,K+0,4,8,9,4,2017
R,  AXD411,WREN,4,,M+0,4,2,4,6,2017
N,  EYD900,WREN,5,F,M+0,4,1,4,6,2017
N,  JTE202,WREN,5,F,K+0,4,9,4,6,2017
R, LE35164,BLABI,6,M,M+0,4,1,4,6,2017
R, LE35266,BLABI,6,M,K+0,4,10,4,6,2017
R, LE35331,BLABI,6,F,K+0,4,9,4,6,2017
R, LE35345,BLABI,5,M,K+0,4,9,4,6,2017
N, LE35357,BLABI,6,F,K+0,4,7,4,6,2017
N, LE35358,BLABI,5,M,K+0,4,9,4,6,2017
N, LE35359,BLABI,5,M,M+0,4,1,4,6,2017
N, LE35360,BLABI,5,M,K+0,4,8,4,6,2017
R, Z782399,BLACA,4,M,L+1,4,6,4,6,2017
N, Z782794,BLACA,4,M,L+0,4,3,4,6,2017
R, S078669,BLUTI,3J,,L+0,4,3,4,6,2017
N, Z782798,BLUTI,3J,,L+0,4,3,4,6,2017
R, Z782073,BULLF,6,M,K+0,4,7,4,6,2017
R, Z782653,BULLF,5,F,K+0,4,9,4,6,2017
N, Z782800,BULLF,5,F,K+0,4,10,4,6,2017
N, Z782801,BULLF,5,M,K+0,4,10,4,6,2017
R,  EYD430,CHIFF,4,F,K+0,4,10,4,6,2017
N,  JTE201,CHIFF,4,F,L+1,4,6,4,6,2017
R, TT49290,DUNNO,4,F,L+0,4,3,4,6,2017
R, TT49291,DUNNO,5,,L+1,4,6,4,6,2017
N, TT49313,DUNNO,5,M,L+1,4,6,4,6,2017
R, TV35706,GRETI,6,F,M+0,4,2,4,6,2017
R, S078622,MARTI,3J,,L+0,4,4,4,6,2017
R, Z782498,ROBIN,5,M,K+0,4,10,4,6,2017
R, Z782660,ROBIN,4,F,M+0,4,2,4,6,2017
N, Z782792,ROBIN,3J,,K+0,4,9,4,6,2017
N, Z782793,ROBIN,5,,K+0,4,10,4,6,2017
N, Z782796,ROBIN,3J,,L+1,4,6,4,6,2017
N, Z782797,ROBIN,3J,,K+0,4,9,4,6,2017
N,  JTE290,WREN,3,,L+0,4,4,20,8,2017
N,  JTE291,WREN,3,,L+1,4,6,20,8,2017
N,  JTE292,WREN,5,,L+0,4,3,20,8,2017
N,  JTE293,WREN,3J,,L+0,4,3,20,8,2017
N,  JTE294,WREN,3J,,L+1,4,6,20,8,2017
N, Z782957,BLUTI,3J,,M+0,4,1,20,8,2017
R, L327955,BULLF,4,F,K+0,4,8,20,8,2017
R, Z782571,BULLF,5,F,M+0,4,2,20,8,2017
N, Z782946,BULLF,5,M,M+0,4,2,20,8,2017
N, Z782950,BULLF,3J,,L+1,4,6,20,8,2017
N, Z782951,BULLF,3J,,K+0,4,8,20,8,2017
N, Z782955,BULLF,3J,,M+0,4,1,20,8,2017
N, TT49328,DUNNO,3,,L+1,4,6,20,8,2017
R, Z782409,MARTI,2,,L+0,4,4,20,8,2017
R, Z782837,MARTI,3J,,K+0,4,8,20,8,2017
N, Z782945,ROBIN,3,,L+0,4,4,20,8,2017
N, Z782948,ROBIN,3,,K+0,4,7,20,8,2017
N, Z782949,ROBIN,3J,,L+1,4,5,20,8,2017
N, Z782952,ROBIN,3J,,M+0,4,1,20,8,2017
N, Z782953,ROBIN,3J,,K+0,4,8,20,8,2017
N, Z782954,ROBIN,3,,M+0,4,1,20,8,2017
N, DK98436,JAY,3,,K+0,4,7,5,11,2017
R,  AXD411,WREN,4,,M+0,4,1,5,11,2017
R,  EYD578,WREN,4,,L+1,4,6,5,11,2017
N,  JTE057,WREN,3,,L+0,4,3,5,11,2017
R,  JTE290,WREN,3,,L+0,4,3,5,11,2017
R, LE35287,BLABI,4,M,K+0,4,10,5,11,2017
R, ANA7035,BLUTI,3,,L+1,4,5,5,11,2017
R, Z782613,BLUTI,4,,L+0,4,3,5,11,2017
N, ANA7070,BULLF,4,M,M+0,4,1,5,11,2017
R, Z782969,BULLF,3,M,L+0,4,3,5,11,2017
R, ANA7065,COATI,2,,L+0,4,4,5,11,2017
R, TT49262,DUNNO,4,,L+0,4,4,5,11,2017
R,  JTE039,GOLDC,3,F,M+0,4,1,5,11,2017
N,  JTE058,GOLDC,3,M,M+0,4,2,5,11,2017
N,  JTE059,GOLDC,2,M,L+0,4,3,5,11,2017
N,  JTE060,GOLDC,3,F,L+0,4,3,5,11,2017
N,  JTE061,GOLDC,3,F,L+0,4,3,5,11,2017
N,  JTE062,GOLDC,3,F,L+0,4,4,5,11,2017
N,  JTE063,GOLDC,3,M,L+0,4,4,5,11,2017
N,  JTE064,GOLDC,2,M,L+1,4,6,5,11,2017
R, D309444,GRETI,4,F,M+0,4,1,5,11,2017
R,  EYD559,LOTTI,2,,M+0,4,1,5,11,2017
R,  JTE032,LOTTI,2,,M+0,4,1,5,11,2017
R,  JTE033,LOTTI,2,,M+0,4,1,5,11,2017
N,  JTE066,LOTTI,2,,M+0,4,1,5,11,2017
N, ANA7069,ROBIN,3,,M+0,4,1,5,11,2017
N, ANA7073,ROBIN,3,,L+1,4,6,5,11,2017
R, Z782498,ROBIN,4,,L+1,4,5,5,11,2017
R, Z782945,ROBIN,3,,L+0,4,4,5,11,2017
R, Z782949,ROBIN,3,,K+0,4,9,5,11,2017
R, Z782954,ROBIN,3,,M+0,4,2,5,11,2017
R, LE35331,BLABI,6,F,L+0,4,4,14,1,2018
R,  JTE048,GOLDC,5,M,M+0,4,1,14,1,2018
R, ANA7071,GRETI,5,F,K+0,4,10,14,1,2018
R, ANA7089,GRETI,5,F,L+1,4,6,14,1,2018
R, Z782147,GRETI,6,M,L+1,4,6,14,1,2018
R, Z782409,MARTI,6,,L+1,4,6,14,1,2018
R, Z782498,ROBIN,6,,L+1,4,5,14,1,2018
R, Z782517,ROBIN,6,,L+0,4,3,14,1,2018
R,  EYD624,WREN,4,,K+0,4,9,22,4,2018
N,  JTE109,WREN,4,,M+0,4,2,22,4,2018
N,  JTE113,WREN,6,F,L+1,4,6,22,4,2018
N, LE35431,BLABI,5,F,L+0,4,4,22,4,2018
N, LE35432,BLABI,5,M,L+1,4,6,22,4,2018
N, ANA7214,BLACA,4,F,L+0,4,3,22,4,2018
N, ANA7215,BLACA,5,M,L+0,4,4,22,4,2018
N, ANA7216,BLACA,4,F,L+1,4,5,22,4,2018
N, ANA7218,BLACA,4,F,L+1,4,6,22,4,2018
N, ANA7221,BLACA,4,M,K+0,4,9,22,4,2018
R, ANA7138,BLUTI,5,F,M+0,4,2,22,4,2018
R, Z782947,BULLF,4,M,K+0,4,7,22,4,2018
N, ANA7222,CHAFF,5,M,M+0,4,1,22,4,2018
R, Z782742,CHAFF,6,M,K+0,4,7,22,4,2018
R,  EYD858,CHIFF,4,M,L+0,4,3,22,4,2018
N,  JTE110,CHIFF,4,M,L+0,4,4,22,4,2018
N,  JTE111,CHIFF,5,,L+0,4,4,22,4,2018
N,  JTE114,CHIFF,4,,L+0,4,3,22,4,2018
R, ANA7089,GRETI,5,F,L+1,4,6,22,4,2018
R, ANA7181,GRETI,5,F,K+0,4,10,22,4,2018
N, ANA7220,LESWH,4,,M+0,4,2,22,4,2018
N, ANA7217,ROBIN,4,F,K+0,4,7,22,4,2018
R, Z782478,ROBIN,6,M,M+0,4,2,22,4,2018
R, Z782721,ROBIN,4,F,L+0,4,4,22,4,2018
R, RT55917,SONTH,6,M,K+0,4,10,22,4,2018
R,  JTE086,TREEC,5,F,L+1,4,6,22,4,2018
N,  JTE115,WILWA,4,,K+0,4,7,22,4,2018
R, LE35213,BLABI,6,M,K+0,4,10,3,6,2018
R, LE35287,BLABI,6,M,K+0,4,8,3,6,2018
R, LE35325,BLABI,6,M,K+0,4,10,3,6,2018
R, LE35431,BLABI,5,F,L+1,4,5,3,6,2018
R, LE35432,BLABI,5,M,L+0,4,3,3,6,2018
N, LE35450,BLABI,5,M,K+0,4,8,3,6,2018
N, LE35451,BLABI,6,F,K+0,4,8,3,6,2018
N, LE35452,BLABI,5,M,K+0,4,10,3,6,2018
R, ANA7219,BLACA,5,M,M+0,4,1,3,6,2018
R, ANA7221,BLACA,4,M,K+0,4,10,3,6,2018
N, ANA7257,BLACA,4,F,K+0,4,9,3,6,2018
R, ANA7226,BLUTI,5,,M+0,4,1,3,6,2018
R, S078679,BLUTI,5,,L+1,4,6,3,6,2018
